Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 22:02:16.773,COM14,,0.007,-0.134,0.883,1.282,-0.916,50.049,-0.137,0.231,-126.777,-22.133,34.08,-34.76,32.46,,,,,,,,,,,,,,,
 22:02:16.826,COM14,,0.027,-0.097,1.018,0.427,-2.075,50.659,-0.159,0.22,-125.821,-21.547,35,-34.773,32.47,,,,,,,,,,,,,,,
 22:02:16.829,COM14,,-0.027,-0.084,1.03,0.427,-1.953,51.147,-0.192,0.214,-124.816,-21.133,35.793,-34.907,32.5,,,,,,,,,,,,,,,
 22:02:16.831,COM14,,0.08,-0.117,1.004,0.793,-1.709,50.598,-0.225,0.192,-123.799,-20.413,36.733,-34.933,32.49,,,,,,,,,,,,,,,
 22:02:16.846,COM14,,0.072,-0.11,1.008,1.221,-1.099,48.767,-0.247,0.181,-122.778,-20.253,37.48,-35.033,32.51,,,,,,,,,,,,,,,
 22:02:16.875,COM14,,0.042,-0.086,1.023,2.258,-1.038,46.875,-0.264,0.17,-121.778,-19.533,38.747,-35.187,32.47,,,,,,,,,,,,,,,
 22:02:16.909,COM14,,0.019,-0.136,0.964,2.136,-1.221,45.41,-0.264,0.165,-120.811,-18.647,39.447,-34.94,32.51,,,,,,,,,,,,,,,
 22:02:16.911,COM14,,0.026,-0.123,0.975,1.099,-0.671,44.006,-0.269,0.154,-119.883,-17.253,39.833,-34.627,32.53,,,,,,,,,,,,,,,
 22:02:16.939,COM14,,-0.02,-0.133,1.074,2.197,-0.488,44.25,-0.291,0.143,-118.982,-16.627,40.727,-34.727,32.51,,,,,,,,,,,,,,,
 22:02:16.947,COM14,,-0.004,-0.115,1.009,3.54,-0.366,46.753,-0.297,0.137,-118.103,-15.76,41.46,-34.56,32.48,,,,,,,,,,,,,,,
 22:02:16.978,COM14,,-0.028,-0.088,0.942,3.845,-2.014,48.462,-0.275,0.148,-117.208,-14.04,41.753,-34.247,32.48,,,,,,,,,,,,,,,
 22:02:17.010,COM14,,-0.005,-0.087,0.833,-0.916,-1.587,48.279,-0.269,0.154,-116.263,-13.08,41.973,-34.2,32.49,,,,,,,,,,,,,,,
 22:02:17.013,COM14,,0.066,-0.097,1.02,-3.479,-2.075,47.302,-0.352,0.143,-115.296,-11.853,42.167,-33.807,32.48,,,,,,,,,,,,,,,
 22:02:17.044,COM14,,0.141,-0.054,1.079,-0.854,-2.075,44.617,-0.456,0.143,-114.335,-11.107,42.38,-33.727,32.53,,,,,,,,,,,,,,,
 22:02:17.048,COM14,,0.032,-0.131,1.112,2.136,-1.404,40.344,-0.494,0.126,-113.406,-8.933,41.58,-32.407,32.53,,,,,,,,,,,,,,,
 22:02:17.074,COM14,,0.017,-0.128,0.946,2.991,0.061,37.476,-0.483,0.099,-112.533,-8.193,41.453,-32.18,32.49,,,,,,,,,,,,,,,
 22:02:17.107,COM14,,0.084,-0.079,1.019,2.258,-0.61,33.508,-0.478,0.093,-111.758,-6.787,40.807,-31.64,32.49,,,,,,,,,,,,,,,
 22:02:17.110,COM14,,-0.051,-0.133,0.935,1.343,-0.793,33.386,-0.483,0.093,-111.05,-5.22,40.347,-30.973,32.51,,,,,,,,,,,,,,,
 22:02:17.140,COM14,,-0.024,-0.155,1.071,2.441,-0.244,34.851,-0.494,0.077,-110.38,-4.18,39.94,-30.773,32.5,,,,,,,,,,,,,,,
 22:02:17.147,COM14,,0.001,-0.17,0.998,2.258,-1.709,34.851,-0.5,0.077,-109.698,-3.293,39.053,-30.187,32.49,,,,,,,,,,,,,,,
 22:02:17.178,COM14,,-0.083,-0.189,0.857,0.732,-0.793,35.706,-0.527,0.077,-109.006,-2.2,37.513,-29.14,32.53,,,,,,,,,,,,,,,
 22:02:17.212,COM14,,-0.021,-0.205,1.075,0,-0.854,35.278,-0.588,0.071,-108.298,-1.493,36.36,-28.6,32.49,,,,,,,,,,,,,,,
 22:02:17.214,COM14,,0.123,-0.063,0.931,0.122,-2.38,33.142,-0.659,0.088,-107.589,-1.007,35.487,-28.44,32.5,,,,,,,,,,,,,,,
 22:02:17.243,COM14,,0.019,-0.135,1.112,0,-0.183,29.419,-0.725,0.088,-106.908,-0.053,33.94,-28.1,32.52,,,,,,,,,,,,,,,
 22:02:17.245,COM14,,0.073,-0.028,0.981,2.014,0.488,25.208,-0.764,0.077,-106.282,0.52,32.547,-27.867,32.51,,,,,,,,,,,,,,,
 22:02:17.274,COM14,,0.102,-0.07,1.067,5.249,0.366,21.423,-0.736,0.093,-105.738,1,30.787,-27.527,32.5,,,,,,,,,,,,,,,
 22:02:17.306,COM14,,0.01,-0.067,0.879,3.174,0.671,19.958,-0.692,0.099,-105.276,1.193,28.913,-27.107,32.51,,,,,,,,,,,,,,,
 22:02:17.311,COM14,,-0.032,-0.137,1.087,1.16,0.793,19.592,-0.692,0.104,-104.865,1.4,27.647,-27.12,32.49,,,,,,,,,,,,,,,
 22:02:17.344,COM14,,0.015,-0.201,0.917,2.502,-0.977,21.606,-0.698,0.11,-104.469,1.72,26.747,-27.273,32.5,,,,,,,,,,,,,,,
 22:02:17.348,COM14,,-0.019,-0.168,0.903,-0.061,-0.793,21.423,-0.731,0.11,-104.057,1.947,25.5,-27.373,32.51,,,,,,,,,,,,,,,
 22:02:17.382,COM14,,0.014,-0.171,0.94,-3.418,-0.183,19.836,-0.829,0.099,-103.629,2.08,24.26,-27.207,32.46,,,,,,,,,,,,,,,
 22:02:17.385,COM14,,0.099,-0.043,1.148,-1.77,-0.854,16.235,-0.939,0.099,-103.217,2.213,23.073,-27.3,32.5,,,,,,,,,,,,,,,
 22:02:17.422,COM14,,0.049,-0.165,1.055,4.211,-0.244,12.451,-0.967,0.093,-102.859,1.753,22.293,-27.5,32.52,,,,,,,,,,,,,,,
 22:02:17.426,COM14,,0.088,-0.134,1.145,4.15,2.136,10.986,-0.939,0.077,-102.574,1.073,21.88,-27.84,32.5,,,,,,,,,,,,,,,
 22:02:17.452,COM14,,0.068,0.082,0.813,5.249,0.305,9.705,-0.895,0.082,-102.343,0.773,21.64,-28.36,32.47,,,,,,,,,,,,,,,
 22:02:17.485,COM14,,-0.025,-0.165,0.965,2.075,0.977,9.399,-0.857,0.088,-102.14,0.553,20.8,-28.8,32.5,,,,,,,,,,,,,,,
 22:02:17.489,COM14,,0.077,-0.003,0.974,-2.014,-1.465,10.376,-0.89,0.082,-101.953,0.473,20.24,-29.247,32.49,,,,,,,,,,,,,,,
 22:02:17.517,COM14,,0.11,-0.115,0.912,-1.465,-0.305,9.338,-0.956,0.06,-101.755,0.54,19.653,-29.767,32.5,,,,,,,,,,,,,,,
 22:02:17.549,COM14,,-0.022,-0.179,1.125,-0.793,-0.854,7.813,-1.011,0.022,-101.558,0.627,18.72,-30.187,32.52,,,,,,,,,,,,,,,
 22:02:17.552,COM14,,0.102,-0.037,1.006,1.587,1.404,5.554,-1.038,-0.016,-101.387,-0.153,18,-30.687,32.5,,,,,,,,,,,,,,,
 22:02:17.582,COM14,,0.103,-0.101,1.153,3.296,1.587,2.991,-1.022,-0.033,-101.255,-0.847,17.64,-31.073,32.48,,,,,,,,,,,,,,,
 22:02:17.587,COM14,,0.07,-0.02,0.945,4.944,0.61,1.526,-0.967,-0.033,-101.173,-1.24,17.44,-31.453,32.49,,,,,,,,,,,,,,,
 22:02:17.615,COM14,,0.059,-0.138,0.962,3.662,0.488,2.258,-0.906,-0.044,-101.135,-1.48,17.393,-31.847,32.5,,,,,,,,,,,,,,,
 22:02:17.649,COM14,,0.057,0.019,0.801,-0.977,-0.305,3.54,-0.906,-0.071,-101.096,-1.613,17.393,-32.213,32.51,,,,,,,,,,,,,,,
 22:02:17.652,COM14,,0.029,-0.072,0.931,-2.808,0.122,2.441,-0.967,-0.11,-101.041,-1.607,17.273,-32.533,32.5,,,,,,,,,,,,,,,
 22:02:17.682,COM14,,0.118,-0.014,1.223,-3.54,-0.916,1.77,-1.044,-0.148,-100.981,-1.553,17.313,-32.813,32.52,,,,,,,,,,,,,,,
 22:02:17.686,COM14,,0.149,-0.071,1.006,1.404,0.366,0.061,-1.071,-0.192,-100.942,-1.52,17.287,-33.153,32.49,,,,,,,,,,,,,,,
 22:02:17.714,COM14,,0.071,-0.083,1.076,4.761,1.465,-1.77,-1.022,-0.242,-100.926,-1.507,17.46,-33.413,32.5,,,,,,,,,,,,,,,
 22:02:17.747,COM14,,0.042,-0.005,0.918,4.639,1.831,-3.052,-0.939,-0.275,-100.942,-1.433,17.373,-33.633,32.51,,,,,,,,,,,,,,,
 22:02:17.750,COM14,,0.085,-0.017,1.022,1.099,1.892,-2.991,-0.884,-0.291,-100.992,-1.407,17.493,-33.92,32.5,,,,,,,,,,,,,,,
 22:02:17.780,COM14,,0.101,0,0.823,-1.221,-1.221,-1.221,-0.884,-0.302,-101.058,-1.36,17.48,-34.093,32.5,,,,,,,,,,,,,,,
 22:02:17.785,COM14,,0.086,-0.039,1.059,-1.343,0.488,-2.014,-0.906,-0.346,-101.102,-1.287,17.433,-34.32,32.49,,,,,,,,,,,,,,,
 22:02:17.812,COM14,,0.08,-0.012,0.999,-1.282,-1.282,-3.174,-0.923,-0.401,-101.135,-1.24,17.427,-34.44,32.53,,,,,,,,,,,,,,,
 22:02:17.846,COM14,,0.081,-0.079,1.168,1.465,2.075,-5.066,-0.912,-0.461,-101.184,-1.173,17.307,-34.7,32.47,,,,,,,,,,,,,,,
 22:02:17.849,COM14,,0.128,0.113,1.05,3.784,0.122,-5.615,-0.851,-0.511,-101.266,-1.067,17.207,-34.733,32.5,,,,,,,,,,,,,,,
 22:02:17.865,COM14,,0.097,-0.101,0.826,2.747,0.793,-5.615,-0.769,-0.538,-101.376,-0.967,17.173,-34.88,32.53,,,,,,,,,,,,,,,
 22:02:17.895,COM14,,0.019,0.122,1.054,0.305,-0.183,-5.676,-0.72,-0.588,-101.486,-0.913,17.193,-34.993,32.48,,,,,,,,,,,,,,,
 22:02:17.924,COM14,,0.125,-0.19,0.891,-0.061,0.488,-6.042,-0.692,-0.637,-101.602,-0.86,17.207,-35.053,32.53,,,,,,,,,,,,,,,
 22:02:17.930,COM14,,0.076,0.13,1.083,-0.732,0.122,-6.287,-0.692,-0.687,-101.717,-1.393,17.133,-35.153,32.5,,,,,,,,,,,,,,,
 22:02:17.962,COM14,,0.111,-0.09,0.922,-0.61,-0.427,-7.019,-0.681,-0.736,-101.843,-2.013,16.993,-35.287,32.51,,,,,,,,,,,,,,,
 22:02:17.965,COM14,,0.097,0.108,1.113,0.854,-0.122,-7.629,-0.654,-0.791,-101.975,-2.613,16.88,-35.447,32.5,,,,,,,,,,,,,,,
 22:02:17.994,COM14,,0.057,-0.043,0.904,1.648,0.916,-8.423,-0.599,-0.857,-102.123,-3.02,16.767,-35.427,32.47,,,,,,,,,,,,,,,
 22:02:18.029,COM14,,0.056,0.155,1.206,1.16,0.854,-8.789,-0.538,-0.906,-102.283,-3.32,16.9,-35.547,32.5,,,,,,,,,,,,,,,
 22:02:18.032,COM14,,0.118,-0.028,0.791,0.549,-1.648,-8.606,-0.478,-0.939,-102.453,-3.427,16.713,-35.527,32.5,,,,,,,,,,,,,,,
 22:02:18.058,COM14,,0.11,-0.091,1.059,0.244,2.197,-9.766,-0.428,-0.994,-102.629,-3.453,16.92,-35.52,32.5,,,,,,,,,,,,,,,
 22:02:18.063,COM14,,0.008,0.197,0.952,0.61,-1.77,-9.827,-0.39,-1.044,-102.81,-3.413,17.747,-35.593,32.49,,,,,,,,,,,,,,,
 22:02:18.092,COM14,,0.13,-0.063,1.045,-0.732,0.854,-9.644,-0.341,-1.093,-103.008,-3.373,18.287,-35.7,32.49,,,,,,,,,,,,,,,
 22:02:18.126,COM14,,-0.009,0.202,0.936,-1.038,-1.282,-10.254,-0.313,-1.148,-103.2,-3.293,18.687,-35.66,32.51,,,,,,,,,,,,,,,
 22:02:18.128,COM14,,0.125,-0.075,1.062,0.916,1.709,-11.475,-0.253,-1.203,-103.398,-3.213,18.927,-35.647,32.5,,,,,,,,,,,,,,,
 22:02:18.157,COM14,,-0.022,0.223,1.092,1.038,-1.16,-11.414,-0.181,-1.236,-103.618,-3.1,18.98,-35.627,32.48,,,,,,,,,,,,,,,
 22:02:18.163,COM14,,0.157,-0.055,0.896,0.671,-0.122,-11.719,-0.099,-1.274,-103.843,-2.973,18.993,-35.527,32.47,,,,,,,,,,,,,,,
 22:02:18.194,COM14,,0.029,0.027,1.015,0.854,0.427,-12.817,-0.027,-1.324,-104.073,-2.873,19.04,-35.48,32.5,,,,,,,,,,,,,,,
 22:02:18.225,COM14,,0.071,0.02,0.97,1.465,0.549,-13.672,0.049,-1.362,-104.321,-2.807,19.033,-35.527,32.46,,,,,,,,,,,,,,,
 22:02:18.231,COM14,,0.096,0.065,1.08,-0.916,-0.854,-13,0.11,-1.39,-104.584,-2.78,19.013,-35.52,32.46,,,,,,,,,,,,,,,
 22:02:18.262,COM14,,0.109,0.012,0.853,-0.793,-1.038,-14.16,0.148,-1.428,-104.854,-2.7,18.96,-35.527,32.48,,,,,,,,,,,,,,,
 22:02:18.265,COM14,,0.063,0.013,1.02,0.061,0.427,-14.893,0.192,-1.489,-105.123,-2.947,18.873,-35.547,32.52,,,,,,,,,,,,,,,
 22:02:18.295,COM14,,-0.02,0.12,1.07,-1.099,-0.671,-15.564,0.236,-1.538,-105.414,-3.867,18.8,-35.42,32.52,,,,,,,,,,,,,,,
 22:02:18.325,COM14,,0.048,0.166,1.017,-1.709,-1.16,-15.32,0.269,-1.582,-105.716,-4.42,18.727,-35.447,32.5,,,,,,,,,,,,,,,
 22:02:18.333,COM14,,-0.084,0.162,0.935,0.61,-0.061,-16.052,0.335,-1.631,-106.029,-4.72,18.627,-35.353,32.52,,,,,,,,,,,,,,,
 22:02:18.364,COM14,,0.002,0.091,1.067,2.075,0.916,-16.663,0.45,-1.664,-106.342,-4.84,18.48,-35.38,32.49,,,,,,,,,,,,,,,
 22:02:18.367,COM14,,-0.084,0.13,1.018,0.916,-0.427,-17.7,0.566,-1.664,-106.666,-4.907,18.46,-35.373,32.5,,,,,,,,,,,,,,,
 22:02:18.403,COM14,,0.163,0.007,0.942,0.61,-0.244,-17.212,0.67,-1.659,-107.012,-4.853,18.44,-35.287,32.52,,,,,,,,,,,,,,,
 22:02:18.407,COM14,,0.14,-0.046,0.965,0,0.122,-18.799,0.753,-1.664,-107.364,-4.773,18.507,-35.113,32.48,,,,,,,,,,,,,,,
 22:02:18.436,COM14,,0.036,0.087,1.034,0,0.244,-20.203,0.818,-1.675,-107.726,-4.693,18.413,-35.147,32.53,,,,,,,,,,,,,,,
 22:02:18.442,COM14,,-0.014,0.081,0.945,-1.953,-1.404,-19.47,0.862,-1.692,-108.116,-4.567,18.64,-35.253,32.51,,,,,,,,,,,,,,,
 22:02:18.474,COM14,,-0.012,0.063,0.885,-3.052,-0.793,-20.569,0.884,-1.719,-108.512,-5.273,18.473,-35.32,32.54,,,,,,,,,,,,,,,
 22:02:18.505,COM14,,-0.057,0.154,1.123,-3.174,-0.122,-21.912,0.895,-1.752,-108.913,-6,18.353,-35.373,32.51,,,,,,,,,,,,,,,
 22:02:18.510,COM14,,-0.05,0.142,1.092,-0.122,-0.305,-21.729,0.945,-1.763,-109.341,-6.42,18.867,-35.36,32.54,,,,,,,,,,,,,,,
 22:02:18.541,COM14,,0.038,0.075,0.99,1.343,-0.061,-23.56,1.044,-1.763,-109.775,-6.553,19.707,-35.313,32.5,,,,,,,,,,,,,,,
 22:02:18.545,COM14,,-0.104,0.086,0.951,0.916,0.732,-25.452,1.148,-1.752,-110.231,-6.56,20.267,-35.167,32.49,,,,,,,,,,,,,,,
 22:02:18.573,COM14,,-0.063,0.106,1.023,0.61,0.671,-24.841,1.252,-1.73,-110.726,-6.58,20.373,-35.193,32.5,,,,,,,,,,,,,,,
 22:02:18.598,COM14,,-0.023,0.043,0.957,-0.244,-0.61,-24.78,1.34,-1.692,-111.231,-6.54,20.7,-35.253,32.46,,,,,,,,,,,,,,,
 22:02:18.604,COM14,,0.007,0.075,0.937,-1.404,0.122,-26.428,1.401,-1.659,-111.731,-6.433,20.853,-35.32,32.51,,,,,,,,,,,,,,,
 22:02:18.633,COM14,,-0.015,0.075,1.012,-2.441,-0.244,-27.344,1.439,-1.631,-112.242,-6.593,20.687,-35.287,32.5,,,,,,,,,,,,,,,
 22:02:18.667,COM14,,-0.041,0.101,1.06,-1.77,-0.732,-28.687,1.472,-1.604,-112.786,-7.413,20.347,-35.293,32.5,,,,,,,,,,,,,,,
 22:02:18.669,COM14,,-0.045,0.073,0.972,-1.038,-0.122,-30.029,1.527,-1.588,-113.346,-7.88,20.073,-35.333,32.5,,,,,,,,,,,,,,,
 22:02:18.698,COM14,,-0.096,0.105,0.998,-0.916,0.427,-31.799,1.582,-1.566,-113.934,-8.1,20.227,-35.433,32.48,,,,,,,,,,,,,,,
 22:02:18.703,COM14,,-0.125,0.09,1.012,-0.916,0.183,-32.837,1.648,-1.522,-114.554,-8.147,20.307,-35.4,32.52,,,,,,,,,,,,,,,
 22:02:18.732,COM14,,-0.09,0.073,1.024,-0.305,0.061,-33.447,1.714,-1.472,-115.208,-8.073,19.54,-35.427,32.51,,,,,,,,,,,,,,,
 22:02:18.764,COM14,,-0.104,0.06,0.991,-0.366,0.427,-34.18,1.785,-1.417,-115.873,-7.953,19.053,-35.393,32.53,,,,,,,,,,,,,,,
 22:02:18.768,COM14,,-0.15,0.063,0.913,-1.099,-0.061,-34.912,1.835,-1.351,-116.548,-8.453,18.78,-35.407,32.47,,,,,,,,,,,,,,,
 22:02:18.797,COM14,,-0.047,0.07,1.031,-2.625,-0.061,-35.645,1.868,-1.28,-117.246,-9.153,18.627,-35.427,32.5,,,,,,,,,,,,,,,
 22:02:18.803,COM14,,0.02,0.073,0.99,-2.319,0,-38.452,1.884,-1.208,-117.955,-9.54,18.527,-35.487,32.5,,,,,,,,,,,,,,,
 22:02:18.858,COM14,,-0.129,0.076,0.982,-2.625,0.061,-40.588,1.906,-1.143,-118.696,-9.68,18.52,-35.413,32.5,,,,,,,,,,,,,,,
 22:02:18.861,COM14,,-0.184,0.067,0.994,-2.991,-0.183,-41.138,1.917,-1.082,-119.487,-9.667,18.527,-35.487,32.5,,,,,,,,,,,,,,,
 22:02:18.864,COM14,,-0.25,0.024,1.047,-2.319,0.366,-41.87,1.928,-1.016,-120.311,-10.153,18.647,-35.407,32.54,,,,,,,,,,,,,,,
 22:02:18.890,COM14,,-0.2,0.048,1.082,0.061,0.977,-41.382,1.961,-0.928,-121.141,-10.907,18.74,-35.513,32.5,,,,,,,,,,,,,,,
 22:02:18.918,COM14,,-0.017,0.115,0.975,1.221,0.61,-43.884,2.027,-0.818,-121.981,-11.36,18.8,-35.593,32.48,,,,,,,,,,,,,,,
 22:02:18.923,COM14,,-0.072,0.04,0.932,-1.465,0.793,-47.424,2.082,-0.703,-122.833,-11.547,19.007,-35.54,32.53,,,,,,,,,,,,,,,
 22:02:18.955,COM14,,-0.157,0.046,0.962,-2.686,-0.122,-47.18,2.093,-0.599,-123.75,-11.553,19.187,-35.56,32.46,,,,,,,,,,,,,,,
 22:02:18.985,COM14,,-0.182,-0.004,1,-3.113,-0.488,-47.729,2.087,-0.505,-124.7,-11.413,18.22,-35.707,32.51,,,,,,,,,,,,,,,
 22:02:18.988,COM14,,-0.175,0.021,1.051,-2.136,0.122,-48.157,2.071,-0.417,-125.651,-12.093,17.613,-35.753,32.46,,,,,,,,,,,,,,,
 22:02:19.016,COM14,,-0.195,0.026,1.033,-0.488,0.488,-48.157,2.082,-0.319,-126.612,-12.667,17.22,-35.8,32.52,,,,,,,,,,,,,,,
 22:02:19.023,COM14,,-0.071,0.065,1.041,0.427,0.122,-49.561,2.109,-0.209,-127.579,-12.933,17.033,-35.773,32.46,,,,,,,,,,,,,,,
 22:02:19.051,COM14,,-0.094,0.071,0.9,-0.916,0.671,-51.88,2.137,-0.099,-128.557,-13.053,16.967,-35.82,32.52,,,,,,,,,,,,,,,
 22:02:19.084,COM14,,-0.255,0.007,0.938,-2.502,0.854,-53.162,2.131,0.005,-129.573,-13.3,17,-35.78,32.49,,,,,,,,,,,,,,,
 22:02:19.090,COM14,,-0.103,0.071,1.11,-1.648,0.427,-53.101,2.115,0.121,-130.627,-14.2,17.127,-35.84,32.49,,,,,,,,,,,,,,,
 22:02:19.120,COM14,,-0.113,0.026,1.011,-0.61,0.183,-54.871,2.12,0.236,-131.688,-14.693,17.26,-35.86,32.5,,,,,,,,,,,,,,,
 22:02:19.127,COM14,,-0.187,0.032,0.935,-0.549,1.343,-54.932,2.131,0.341,-132.77,-14.893,17.373,-35.953,32.53,,,,,,,,,,,,,,,
 22:02:19.182,COM14,,-0.133,0.035,0.973,-1.648,0.732,-55.603,2.126,0.45,-133.874,-14.973,16.707,-35.9,32.54,,,,,,,,,,,,,,,
 22:02:19.187,COM14,,-0.1,0.053,1.027,-2.502,0.122,-57.251,2.098,0.571,-134.978,-14.933,16.04,-35.86,32.51,,,,,,,,,,,,,,,
 22:02:19.190,COM14,,-0.168,0.006,0.987,-1.526,0.549,-56.58,2.071,0.681,-136.11,-15.413,15.733,-35.993,32.5,,,,,,,,,,,,,,,
 22:02:19.216,COM14,,-0.074,0.02,1.014,-0.671,0.366,-55.237,2.054,0.78,-137.252,-16.173,15.613,-36.033,32.51,,,,,,,,,,,,,,,
 22:02:19.222,COM14,,-0.071,0.061,1.053,-1.77,0.732,-56.213,2.038,0.879,-138.373,-16.527,15.667,-35.993,32.5,,,,,,,,,,,,,,,
 22:02:19.251,COM14,,-0.177,0.008,0.925,-1.953,1.465,-55.603,2.005,0.972,-139.488,-16.707,15.76,-35.867,32.53,,,,,,,,,,,,,,,
 22:02:19.283,COM14,,-0.136,0.083,1.06,-1.282,1.038,-55.298,1.978,1.071,-140.609,-16.76,15.593,-35.9,32.53,,,,,,,,,,,,,,,
 22:02:19.287,COM14,,-0.09,0.023,0.947,-0.366,1.221,-56.03,1.961,1.176,-141.724,-16.693,14.78,-36.013,32.53,,,,,,,,,,,,,,,
 22:02:19.317,COM14,,-0.124,0.125,1.027,-1.343,1.16,-55.603,1.95,1.274,-142.839,-16.853,14.36,-36.1,32.5,,,,,,,,,,,,,,,
 22:02:19.320,COM14,,-0.113,0.044,0.948,-2.258,1.587,-55.481,1.923,1.373,-143.954,-17.707,14.207,-36.153,32.52,,,,,,,,,,,,,,,
 22:02:19.349,COM14,,-0.12,0.016,1.048,-2.502,1.038,-54.688,1.884,1.472,-145.069,-18.187,14.173,-36.16,32.5,,,,,,,,,,,,,,,
 22:02:19.384,COM14,,-0.11,0.077,0.975,-1.16,1.709,-54.077,1.851,1.566,-146.173,-18.54,14.227,-36.173,32.53,,,,,,,,,,,,,,,
 22:02:19.390,COM14,,0.001,0.061,1.039,-1.404,0.977,-51.941,1.835,1.659,-147.266,-18.667,13.473,-36.18,32.52,,,,,,,,,,,,,,,
 22:02:19.414,COM14,,-0.122,0.028,0.916,-2.258,2.014,-50.781,1.807,1.747,-148.332,-18.693,12.847,-36.2,32.5,,,,,,,,,,,,,,,
 22:02:19.444,COM14,,-0.033,0.036,1.003,-2.441,2.991,-49.072,1.763,1.824,-149.359,-18.647,12.573,-36.18,32.52,,,,,,,,,,,,,,,
 22:02:19.450,COM14,,-0.078,0.103,1.146,-1.953,1.648,-46.875,1.725,1.923,-150.364,-18.573,12.453,-35.973,32.5,,,,,,,,,,,,,,,
 22:02:19.477,COM14,,-0.057,0.003,0.843,-0.732,1.526,-44.678,1.703,2.005,-151.326,-18.453,12.5,-35.84,32.55,,,,,,,,,,,,,,,
 22:02:19.483,COM14,,-0.026,0.026,1.044,-1.526,3.479,-42.175,1.686,2.071,-152.243,-18.32,12.5,-35.967,32.53,,,,,,,,,,,,,,,
 22:02:19.512,COM14,,0.017,0.02,0.993,-3.113,1.892,-40.588,1.642,2.148,-153.111,-18.213,12.567,-36.067,32.52,,,,,,,,,,,,,,,
 22:02:19.545,COM14,,0,0.055,1.012,-2.93,1.587,-36.743,1.582,2.225,-153.946,-18.153,11.553,-36.073,32.52,,,,,,,,,,,,,,,
 22:02:19.550,COM14,,-0.022,-0.02,1.032,-2.075,1.16,-33.02,1.533,2.263,-154.72,-18.693,10.927,-36.08,32.49,,,,,,,,,,,,,,,
 22:02:19.581,COM14,,-0.024,0.022,0.99,-1.221,1.038,-30.762,1.5,2.296,-155.418,-19.493,10.56,-36.047,32.51,,,,,,,,,,,,,,,
 22:02:19.583,COM14,,0.054,-0.008,1.017,-1.343,2.441,-28.137,1.478,2.313,-156.061,-20.033,10.407,-36.113,32.5,,,,,,,,,,,,,,,
 22:02:19.612,COM14,,0.016,0.013,0.954,-2.136,2.075,-24.597,1.439,2.346,-156.649,-20.327,10.36,-36.107,32.5,,,,,,,,,,,,,,,
 22:02:19.646,COM14,,0,-0.026,1.037,-1.953,0.427,-20.813,1.401,2.373,-157.176,-20.533,10.427,-36.08,32.53,,,,,,,,,,,,,,,
 22:02:19.648,COM14,,0.066,-0.004,1.001,-1.465,0.671,-17.822,1.362,2.373,-157.632,-20.62,10.493,-36.107,32.53,,,,,,,,,,,,,,,
 22:02:19.677,COM14,,0.059,-0.067,0.957,-2.014,1.587,-15.381,1.324,2.362,-158.022,-20.72,10.487,-36.053,32.5,,,,,,,,,,,,,,,
 22:02:19.681,COM14,,0.034,-0.015,1.011,-2.625,0.977,-11.902,1.269,2.351,-158.351,-20.807,10.447,-35.953,32.48,,,,,,,,,,,,,,,
 22:02:19.713,COM14,,0.064,-0.078,1.031,-1.709,0.916,-8.301,1.219,2.34,-158.626,-20.78,10.413,-35.887,32.49,,,,,,,,,,,,,,,
 22:02:19.742,COM14,,0.103,-0.067,1.049,0.061,0.122,-5.31,1.192,2.318,-158.829,-20.84,10.373,-35.847,32.5,,,,,,,,,,,,,,,
 22:02:19.748,COM14,,0.063,-0.049,0.938,-0.61,0.488,-2.686,1.17,2.28,-158.967,-20.833,10.36,-35.68,32.5,,,,,,,,,,,,,,,
 22:02:19.781,COM14,,0.066,-0.082,0.971,-1.404,-0.366,0.61,1.132,2.23,-159.049,-20.827,10.333,-35.72,32.5,,,,,,,,,,,,,,,
 22:02:19.784,COM14,,0.138,-0.079,1.039,-1.709,0.305,2.38,1.082,2.175,-159.071,-20.827,10.313,-35.7,32.54,,,,,,,,,,,,,,,
 22:02:19.813,COM14,,0.053,-0.078,1.016,-0.244,0.183,4.7,1.038,2.115,-159.044,-20.84,10.3,-35.7,32.53,,,,,,,,,,,,,,,
 22:02:19.819,COM14,,0.05,-0.084,0.989,-0.977,0,7.568,1,2.054,-158.978,-20.747,10.213,-35.627,32.51,,,,,,,,,,,,,,,
 22:02:19.851,COM14,,0.064,-0.075,1.021,-0.061,-0.488,9.949,0.967,1.994,-158.857,-20.667,10.14,-35.56,32.51,,,,,,,,,,,,,,,
 22:02:19.881,COM14,,0.07,-0.054,1.012,0.366,-0.183,11.536,0.945,1.928,-158.681,-20.68,10,-35.56,32.52,,,,,,,,,,,,,,,
 22:02:19.887,COM14,,0.033,-0.105,0.95,-0.427,-0.061,13.306,0.917,1.862,-158.472,-20.68,10.393,-35.513,32.51,,,,,,,,,,,,,,,
