sample_id,sweep_id,sweep_index,input_angle_rad,input_direction,time_s,jacobian_condition,eligibility
matlab_0184,matlab_sweep_02,42,1.4566923238904304,1,3.0666666666666669,7.6513631847693127,eligible
matlab_0185,matlab_sweep_02,43,1.4741456164103737,1,3.0833333333333335,7.5585351891651431,eligible
matlab_0186,matlab_sweep_02,44,1.491598908930317,1,3.1000000000000005,7.4707224277343611,eligible
matlab_0187,matlab_sweep_02,45,1.5090522014502603,1,3.1166666666666667,7.3877284716929363,eligible
matlab_0188,matlab_sweep_02,46,1.5265054939702036,1,3.1333333333333337,7.3093781309016528,eligible
matlab_0189,matlab_sweep_02,47,1.543958786490147,1,3.1500000000000004,7.2355159399693951,eligible
matlab_0190,matlab_sweep_02,48,1.5614120790100903,1,3.166666666666667,7.1660048632735753,eligible
matlab_0191,matlab_sweep_02,49,1.5788653715300336,1,3.1833333333333336,7.1007251959252278,eligible
matlab_0192,matlab_sweep_02,50,1.5963186640499769,1,3.2000000000000006,7.0395736420027779,eligible
matlab_0193,matlab_sweep_02,51,1.6137719565699202,1,3.2166666666666668,6.9824625551222592,eligible
matlab_0194,matlab_sweep_02,52,1.6312252490898635,1,3.2333333333333334,6.929319329733528,eligible
matlab_0195,matlab_sweep_02,53,1.6486785416098069,1,3.2500000000000004,6.8800859345443985,eligible
matlab_0196,matlab_sweep_02,54,1.6661318341297504,1,3.2666666666666671,6.8347185822765777,eligible
matlab_0197,matlab_sweep_02,55,1.6835851266496935,1,3.2833333333333337,6.7931875326367486,eligible
matlab_0198,matlab_sweep_02,56,1.7010384191696368,1,3.3000000000000003,6.7554770280310352,eligible
matlab_0199,matlab_sweep_02,57,1.7184917116895801,1,3.3166666666666673,6.7215853642435812,eligible
matlab_0200,matlab_sweep_02,58,1.7359450042095237,1,3.3333333333333335,6.6915251011313499,eligible
