sample_id,sweep_id,sweep_index,input_angle_rad,input_direction,time_s,jacobian_condition,eligibility
motiongen_0279,motiongen_sweep_00,279,5.0199999999999996,1,4.6500000000000004,0,eligible
motiongen_0280,motiongen_sweep_00,280,5.0380000000000003,1,4.6669999999999998,0,eligible
motiongen_0281,motiongen_sweep_00,281,5.056,1,4.6829999999999998,0,eligible
motiongen_0282,motiongen_sweep_00,282,5.0739999999999998,1,4.7000000000000002,0,eligible
motiongen_0283,motiongen_sweep_00,283,5.0919999999999996,1,4.7169999999999996,0,eligible
motiongen_0284,motiongen_sweep_00,284,5.1100000000000003,1,4.7329999999999997,0,eligible
motiongen_0285,motiongen_sweep_00,285,5.1280000000000001,1,4.75,0,eligible
motiongen_0286,motiongen_sweep_00,286,5.1459999999999999,1,4.7670000000000003,0,eligible
motiongen_0287,motiongen_sweep_00,287,5.1639999999999997,1,4.7830000000000004,0,eligible
motiongen_0288,motiongen_sweep_00,288,5.1820000000000004,1,4.7999999999999998,0,eligible
motiongen_0289,motiongen_sweep_00,289,5.2000000000000002,1,4.8170000000000002,0,eligible
motiongen_0290,motiongen_sweep_00,290,5.218,1,4.8330000000000002,0,eligible
motiongen_0291,motiongen_sweep_00,291,5.2359999999999998,1,4.8499999999999996,0,eligible
motiongen_0292,motiongen_sweep_00,292,5.2539999999999996,1,4.867,0,eligible
motiongen_0293,motiongen_sweep_00,293,5.2720000000000002,1,4.883,0,eligible
motiongen_0294,motiongen_sweep_00,294,5.29,1,4.9000000000000004,0,eligible
motiongen_0295,motiongen_sweep_00,295,5.3079999999999998,1,4.9169999999999998,0,eligible
motiongen_0296,motiongen_sweep_00,296,5.3259999999999996,1,4.9329999999999998,0,eligible
motiongen_0297,motiongen_sweep_00,297,5.3440000000000003,1,4.9500000000000002,0,eligible
motiongen_0298,motiongen_sweep_00,298,5.3620000000000001,1,4.9669999999999996,0,eligible
motiongen_0299,motiongen_sweep_00,299,5.3799999999999999,1,4.9829999999999997,0,eligible
motiongen_0300,motiongen_sweep_00,300,5.3979999999999997,1,5,0,eligible
motiongen_0301,motiongen_sweep_00,301,5.4160000000000004,1,5.0170000000000003,0,eligible
motiongen_0302,motiongen_sweep_00,302,5.4340000000000002,1,5.0330000000000004,0,eligible
motiongen_0303,motiongen_sweep_00,303,5.452,1,5.0499999999999998,0,eligible
motiongen_0304,motiongen_sweep_00,304,5.4699999999999998,1,5.0670000000000002,0,eligible
motiongen_0305,motiongen_sweep_00,305,5.4880000000000004,1,5.0830000000000002,0,eligible
motiongen_0306,motiongen_sweep_00,306,5.5060000000000002,1,5.0999999999999996,0,eligible
motiongen_0307,motiongen_sweep_00,307,5.524,1,5.117,0,eligible
