matlab_sample_id,matlab_sweep_id,matlab_sweep_index,input_angle_rad,input_direction,jacobian_condition,eligibility,pmks_sample_id,status,reason
matlab_0190,matlab_sweep_00,190,3.3161255787892134,1,1.7622910592890004,eligible,pmks_positive_0190,matched,
matlab_0191,matlab_sweep_00,191,3.3335788713091565,1,1.7588685249651066,eligible,pmks_positive_0191,matched,
matlab_0192,matlab_sweep_00,192,3.3510321638290992,1,1.755144268772469,eligible,pmks_positive_0192,matched,
matlab_0193,matlab_sweep_00,193,3.3684854563490427,1,1.7511246483630527,eligible,pmks_positive_0193,matched,
matlab_0194,matlab_sweep_00,194,3.3859387488689854,1,1.7468164699344093,eligible,pmks_positive_0194,matched,
matlab_0195,matlab_sweep_00,195,3.4033920413889285,1,1.7422269649910496,eligible,pmks_positive_0195,matched,
matlab_0196,matlab_sweep_00,196,3.420845333908872,1,1.7373637662924168,eligible,pmks_positive_0196,matched,
matlab_0197,matlab_sweep_00,197,3.4382986264288151,1,1.7322348831849239,eligible,pmks_positive_0197,matched,
matlab_0198,matlab_sweep_00,198,3.4557519189487582,1,1.7268486765161732,eligible,pmks_positive_0198,matched,
matlab_0199,matlab_sweep_00,199,3.4732052114687009,1,1.7212138333281128,eligible,pmks_positive_0199,matched,
matlab_0200,matlab_sweep_00,200,3.4906585039886444,1,1.7153393415226361,eligible,pmks_positive_0200,matched,
matlab_0201,matlab_sweep_00,201,3.5081117965085875,1,1.7092344646881796,eligible,pmks_positive_0201,matched,
matlab_0202,matlab_sweep_00,202,3.5255650890285306,1,1.7029087172693418,eligible,pmks_positive_0202,matched,
matlab_0203,matlab_sweep_00,203,3.5430183815484733,1,1.6963718402536483,eligible,pmks_positive_0203,matched,
matlab_0204,matlab_sweep_00,204,3.5604716740684164,1,1.6896337775405068,eligible,pmks_positive_0204,matched,
matlab_0205,matlab_sweep_00,205,3.5779249665883595,1,1.6827046531473699,eligible,pmks_positive_0205,matched,
matlab_0206,matlab_sweep_00,206,3.595378259108303,1,1.6755947493972461,eligible,pmks_positive_0206,matched,
matlab_0207,matlab_sweep_00,207,3.6128315516282461,1,1.6683144862202619,eligible,pmks_positive_0207,matched,
matlab_0208,matlab_sweep_00,208,3.6302848441481892,1,1.6608744016901811,eligible,pmks_positive_0208,matched,
matlab_0209,matlab_sweep_00,209,3.6477381366681318,1,1.6532851339046197,eligible,pmks_positive_0209,matched,
matlab_0210,matlab_sweep_00,210,3.6651914291880749,1,1.6455574043055043,eligible,pmks_positive_0210,matched,
matlab_0211,matlab_sweep_00,211,3.6826447217080185,1,1.6377020025242326,eligible,pmks_positive_0211,matched,
matlab_0212,matlab_sweep_00,212,3.7000980142279616,1,1.6297297728237614,eligible,pmks_positive_0212,matched,
matlab_0213,matlab_sweep_00,213,3.7175513067479047,1,1.6216516021982248,eligible,pmks_positive_0213,matched,
matlab_0214,matlab_sweep_00,214,3.7350045992678478,1,1.6134784101788557,eligible,pmks_positive_0214,matched,
matlab_0215,matlab_sweep_00,215,3.7524578917877909,1,1.6052211403837853,eligible,pmks_positive_0215,matched,
matlab_0216,matlab_sweep_00,216,3.769911184307734,1,1.5968907538380963,eligible,pmks_positive_0216,matched,
matlab_0217,matlab_sweep_00,217,3.7873644768276771,1,1.588498224079574,eligible,pmks_positive_0217,matched,
matlab_0218,matlab_sweep_00,218,3.8048177693476202,1,1.5800545340547281,eligible,pmks_positive_0218,matched,
matlab_0219,matlab_sweep_00,219,3.8222710618675633,1,1.5715706747986853,eligible,pmks_positive_0219,matched,
matlab_0220,matlab_sweep_00,220,3.8397243543875064,1,1.5630576458814194,eligible,pmks_positive_0220,matched,
matlab_0221,matlab_sweep_00,221,3.8571776469074495,1,1.5545264575910627,eligible,pmks_positive_0221,matched,
matlab_0222,matlab_sweep_00,222,3.8746309394273926,1,1.5459881348126712,eligible,pmks_positive_0222,matched,
matlab_0223,matlab_sweep_00,223,3.8920842319473352,1,1.5374537225473017,eligible,pmks_positive_0223,matched,
matlab_0224,matlab_sweep_00,224,3.9095375244672788,1,1.5289342930014076,eligible,pmks_positive_0224,matched,
matlab_0225,matlab_sweep_00,225,3.9269908169872219,1,1.5204409541597275,eligible,pmks_positive_0225,matched,
matlab_0226,matlab_sweep_00,226,3.944444109507165,1,1.511984859735807,eligible,pmks_positive_0226,matched,
matlab_0227,matlab_sweep_00,227,3.9618974020271081,1,1.5035772203724274,eligible,pmks_positive_0227,matched,
matlab_0228,matlab_sweep_00,228,3.9793506945470511,1,1.4952293159389627,eligible,pmks_positive_0228,matched,
matlab_0229,matlab_sweep_00,229,3.9968039870669942,1,1.4869525087436808,eligible,pmks_positive_0229,matched,
matlab_0230,matlab_sweep_00,230,4.0142572795869373,1,1.4787582574454645,eligible,pmks_positive_0230,matched,
matlab_0231,matlab_sweep_00,231,4.0317105721068804,1,1.4706581314111691,eligible,pmks_positive_0231,matched,
matlab_0232,matlab_sweep_00,232,4.0491638646268235,1,1.4626638252211646,eligible,pmks_positive_0232,matched,
matlab_0233,matlab_sweep_00,233,4.0666171571467666,1,1.45478717297657,eligible,pmks_positive_0233,matched,
matlab_0234,matlab_sweep_00,234,4.0840704496667097,1,1.4470401620069517,eligible,pmks_positive_0234,matched,
matlab_0235,matlab_sweep_00,235,4.1015237421866528,1,1.4394349455174467,eligible,pmks_positive_0235,matched,
matlab_0236,matlab_sweep_00,236,4.1189770347065959,1,1.4319838536497747,eligible,pmks_positive_0236,matched,
matlab_0237,matlab_sweep_00,237,4.1364303272265381,1,1.4246994023639958,eligible,pmks_positive_0237,matched,
matlab_0238,matlab_sweep_00,238,4.1538836197464821,1,1.4175942994788755,eligible,pmks_positive_0238,matched,
matlab_0239,matlab_sweep_00,239,4.1713369122664243,1,1.4106814471414435,eligible,pmks_positive_0239,matched,
