Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 12:21:43.608,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.510, 0.762, -0.018, -0.482, 0.61, -61.279, 0, -177.358, -70.807, -145.75, 0.000, 0.000, -3211.264, 25, 0.64331, 0.24387, -0.6857, 0.23746,
 12:21:43.623,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.080, 0.199, 0.013, 1.144, 0.366, -28.442, 0, 0.714, -9.322, 35.81, 0.000, 0.000, -3211.264, 25.12, 0.94803, 0.03162, -0.07761, 0.30679,
 12:21:43.638,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.510, 0.705, -0.02, -0.496, 0.549, -64.941, 0, -177.616, -67.478, -146.003, 0.000, 0.000, -3211.264, 25, 0.64331, 0.24387, -0.6857, 0.23746,
 12:21:43.654,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.080, 0.217, 0.015, 1.159, 0.427, -29.419, 0, 0.731, -10.684, 35.788, 0.000, 0.000, -3211.264, 25.12, 0.94803, 0.03162, -0.07761, 0.30679,
 12:21:43.668,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.510, 0.714, -0.02, -0.536, 0.427, -57.983, 0, -177.803, -64.265, -146.316, 0.000, 0.000, -3211.264, 25, 0.64331, 0.24387, -0.6857, 0.23746,
 12:21:43.713,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.500, 0.208, 0.015, 1.176, 0.427, -27.283, 0, 0.753, -11.997, 35.771, 0.000, 0.000, -3211.264, 25.12, 0.94803, 0.03162, -0.07761, 0.30679,
 12:21:43.743,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.500, 0.25, 0.014, 1.183, 0.488, -29.175, 0, 0.775, -13.288, 35.755, 0.000, 0.000, -3211.264, 25.12, 0.94803, 0.03162, -0.07761, 0.30679,
 12:21:43.757,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.510, 0.688, -0.021, -0.593, 0.427, -56.396, 0, -177.929, -61.282, -146.678, 0.000, 0.000, -3211.264, 25, 0.49228, 0.25513, -0.81577, 0.16428,
 12:21:43.789,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.510, 0.617, -0.02, -0.65, 0.488, -64.514, 0, -178.033, -58.079, -147.041, 0.000, 0.000, -3211.264, 25, 0.49228, 0.25513, -0.81577, 0.16428,
 12:21:43.832,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.500, 0.301, 0.015, 1.198, 0.427, -34.729, 0, 0.802, -14.76, 35.733, 0.000, 0.000, -3211.264, 25.12, 0.94803, 0.03162, -0.07761, 0.30679,
 12:21:43.848,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.510, 0.576, -0.021, -0.653, 0.488, -65.063, 0, -178.121, -54.657, -147.393, 0.000, 0.000, -3211.264, 25.01, 0.49228, 0.25513, -0.81577, 0.16428,
 12:21:43.878,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.960, 0.583, -0.022, -0.706, 0.427, -57.007, 0, -178.182, -51.498, -147.761, 0.000, 0.000, -3211.264, 25.01, 0.49228, 0.25513, -0.81577, 0.16428,
 12:21:43.894,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.500, 0.305, 0.015, 1.214, 0.366, -33.875, 0, 0.824, -16.331, 35.706, 0.000, 0.000, -3211.264, 25.12, 0.94803, 0.03162, -0.07761, 0.30679,
 12:21:43.922,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.500, 0.302, 0.018, 1.228, 0.427, -31.799, 0, 0.846, -17.787, 35.684, 0.000, 0.000, -3211.264, 25.12, 0.94803, 0.03162, -0.07761, 0.30679,
 12:21:43.954,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.500, 0.378, 0.017, 1.234, 0.488, -35.217, 0, 0.873, -19.276, 35.656, 0.000, 0.000, -3211.264, 25.12, 0.94803, 0.03162, -0.07761, 0.30679,
 12:21:43.968,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.960, 0.519, -0.023, -0.758, 0.427, -58.167, 0, -178.226, -48.461, -148.129, 0.000, 0.000, -3211.264, 25.01, 0.49228, 0.25513, -0.81577, 0.16428,
 12:21:43.998,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.960, 0.443, -0.023, -0.786, 0.488, -66.284, 0, -178.264, -45.115, -148.48, 0.000, 0.000, -3211.264, 25.01, 0.49228, 0.25513, -0.81577, 0.16428,
 12:21:44.058,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.960, 0.416, -0.022, -0.787, 0.549, -63.538, 0, -178.297, -41.699, -148.821, 0.000, 0.000, -3211.264, 25.01, 0.49228, 0.25513, -0.81577, 0.16428,
 12:21:44.072,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.500, 0.42, 0.018, 1.253, 0.244, -39.429, 0, 0.901, -20.973, 35.629, 0.000, 0.000, -3211.264, 25.12, 0.93588, 0.06259, -0.16946, 0.30228,
 12:21:44.074,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.411, 0.017, 1.266, -0.061, -36.804, 0.366, 0.912, -22.67, 35.612, 0.000, 0.000, -3211.264, 25.12, 0.93588, 0.06259, -0.16946, 0.30228,
 12:21:44.102,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.426, 0.013, 1.272, 0.61, -35.828, 0.122, 0.917, -24.219, 35.596, 0.000, 0.000, -3211.264, 25.12, 0.93588, 0.06259, -0.16946, 0.30228,
 12:21:44.119,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.960, 0.411, -0.024, -0.847, 0.427, -56.824, 0, -178.314, -38.595, -149.161, 0.000, 0.000, -3211.264, 25.01, 0.49228, 0.25513, -0.81577, 0.16428,
 12:21:44.193,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.526, 0.019, 1.277, 0.488, -39.856, 0.061, 0.95, -25.862, 35.568, 0.000, 0.000, -3211.264, 25.12, 0.93588, 0.06259, -0.16946, 0.30228,
 12:21:44.223,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.55, 0.019, 1.296, 0.549, -40.771, 0.061, 0.994, -27.669, 35.535, 0.000, 0.000, -3211.264, 25.12, 0.93588, 0.06259, -0.16946, 0.30228,
 12:21:44.238,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.960, 0.316, -0.026, -0.888, 0.488, -60.608, 0, -178.325, -35.475, -149.496, 0.000, 0.000, -3211.264, 25.01, 0.2771, 0.25436, -0.92218, 0.08932,
 12:21:44.238,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.960, 0.255, -0.026, -0.886, 0.488, -66.223, 0, -178.341, -32.042, -149.81, 0.000, 0.000, -3211.264, 25.01, 0.2771, 0.25436, -0.92218, 0.08932,
 12:21:44.240,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:38.960, 0.237, -0.026, -0.891, 0.488, -61.279, 0, -178.347, -28.702, -150.117, 0.000, 0.000, -3211.264, 25.01, 0.2771, 0.25436, -0.92218, 0.08932,
 12:21:44.297,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.285, 0.208, -0.026, -0.947, 0.427, -58.228, 0, -178.341, -25.609, -150.419, 0.000, 0.000, -3211.264, 25.01, 0.2771, 0.25436, -0.92218, 0.08932,
 12:21:44.372,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.536, 0.016, 1.304, 0.671, -37.17, 0.061, 1.027, -29.279, 35.502, 0.000, 0.000, -3211.264, 25.12, 0.93588, 0.06259, -0.16946, 0.30228,
 12:21:44.374,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.582, 0.017, 1.304, 0.61, -38.025, 0.061, 1.066, -30.784, 35.475, 0.000, 0.000, -3211.264, 25.12, 0.93588, 0.06259, -0.16946, 0.30228,
 12:21:44.374,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.67, 0.019, 1.31, 0.61, -41.077, 0.061, 1.099, -32.448, 35.436, 0.000, 0.000, -3211.264, 25.12, 0.93588, 0.06259, -0.16946, 0.30228,
 12:21:44.418,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.285, 0.093, -0.028, -0.967, 0.549, -63.843, -0.305, -178.336, -22.357, -150.699, 0.000, 0.000, -3211.264, 25.01, 0.2771, 0.25436, -0.92218, 0.08932,
 12:21:44.433,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.671, 0.021, 1.323, 0.61, -37.17, 0.061, 1.143, -34.091, 35.398, 0.000, 0.000, -3211.264, 25.12, 0.93588, 0.06259, -0.16946, 0.30228,
 12:21:44.449,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.285, 0.056, -0.028, -0.944, 0.488, -64.209, -0.305, -178.336, -18.907, -150.952, 0.000, 0.000, -3211.264, 25.01, 0.2771, 0.25436, -0.92218, 0.08932,
 12:21:44.449,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.285, 0.042, -0.028, -0.957, 0.488, -58.533, -0.122, -178.325, -15.694, -151.21, 0.000, 0.000, -3211.264, 25.01, 0.2771, 0.25436, -0.92218, 0.08932,
 12:21:44.464,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.68, 0.02, 1.324, 0.549, -33.752, 0.061, 1.187, -35.513, 35.359, 0.000, 0.000, -3211.264, 25.12, 0.90457, 0.10382, -0.29291, 0.29163,
 12:21:44.478,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.285, -0.021, -0.028, -1.002, 0.549, -60.669, -0.183, -178.303, -12.596, -151.458, 0.000, 0.000, -3211.264, 25.01, 0.2771, 0.25436, -0.92218, 0.08932,
 12:21:44.523,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.742, 0.018, 1.322, 0.61, -35.828, 0, 1.225, -36.903, 35.321, 0.000, 0.000, -3211.264, 25.12, 0.90457, 0.10382, -0.29291, 0.29163,
 12:21:44.553,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.782, 0.018, 1.328, 0.549, -35.522, 0.061, 1.269, -38.353, 35.283, 0.000, 0.000, -3211.264, 25.12, 0.90457, 0.10382, -0.29291, 0.29163,
 12:21:44.569,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.285, -0.13, -0.029, -0.99, 0.488, -65.918, -0.305, -178.281, -9.234, -151.688, 0.000, 0.000, -3211.264, 25.01, 0.06607, 0.24435, -0.96686, 0.03186,
 12:21:44.599,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.285, -0.138, -0.029, -0.963, 0.488, -60.303, -0.305, -178.259, -5.883, -151.902, 0.000, 0.000, -3211.264, 25.01, 0.06607, 0.24435, -0.96686, 0.03186,
 12:21:44.643,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.77, 0.022, 1.332, 0.488, -28.503, 0, 1.302, -39.578, 35.25, 0.000, 0.000, -3211.264, 25.12, 0.90457, 0.10382, -0.29291, 0.29163,
 12:21:44.657,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.705, -0.179, -0.029, -0.99, 0.488, -56.763, -0.183, -178.231, -2.812, -152.117, 0.000, 0.000, -3211.264, 25.01, 0.06607, 0.24435, -0.96686, 0.03186,
 12:21:44.673,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.819, 0.022, 1.327, 0.427, -27.1, 0, 1.34, -40.605, 35.211, 0.000, 0.000, -3211.264, 25.17, 0.90457, 0.10382, -0.29291, 0.29163,
 12:21:44.687,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.705, -0.27, -0.031, -0.996, 0.488, -64.575, -0.183, -178.193, 0.385, -152.32, 0.000, 0.000, -3211.264, 25.01, 0.06607, 0.24435, -0.96686, 0.03186,
 12:21:44.733,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:58.855, 0.857, 0.021, 1.329, 0.427, -27.405, 0, 1.373, -41.638, 35.178, 0.000, 0.000, -3211.264, 25.17, 0.90457, 0.10382, -0.29291, 0.29163,
 12:21:44.763,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.540, 0.846, 0.02, 1.331, 0.366, -23.254, 0, 1.406, -42.534, 35.145, 0.000, 0.000, -3211.264, 25.17, 0.90457, 0.10382, -0.29291, 0.29163,
 12:21:44.777,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.705, -0.318, -0.03, -0.956, 0.427, -64.453, -0.244, -178.154, 3.785, -152.501, 0.000, 0.000, -3211.264, 25.01, 0.06607, 0.24435, -0.96686, 0.03186,
 12:21:44.808,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.705, -0.321, -0.03, -0.961, 0.366, -56.58, -0.244, -178.11, 6.899, -152.682, 0.000, 0.000, -3211.264, 25.01, 0.06607, 0.24435, -0.96686, 0.03186,
 12:21:44.823,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.540, 0.857, 0.022, 1.326, 0.366, -18.372, 0, 1.434, -43.171, 35.118, 0.000, 0.000, -3211.264, 25.17, 0.90457, 0.10382, -0.29291, 0.29163,
 12:21:44.839,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.705, -0.431, -0.031, -0.978, 0.427, -60.12, -0.305, -178.066, 9.976, -152.847, 0.000, 0.000, -3211.264, 25.01, 0.06607, 0.24435, -0.96686, 0.03186,
 12:21:44.899,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.705, -0.479, -0.031, -0.919, 0.488, -64.819, -0.244, -178.011, 13.332, -152.99, 0.000, 0.000, -3211.264, 25.01, 0.06607, 0.24435, -0.96686, 0.03186,
 12:21:44.912,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.540, 0.899, 0.023, 1.326, 0.366, -18.005, 0, 1.45, -43.726, 35.096, 0.000, 0.000, -3211.264, 25.17, 0.90457, 0.10382, -0.29291, 0.29163,
 12:21:44.914,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.540, 0.898, 0.023, 1.326, 0.244, -13.794, 0, 1.467, -44.182, 35.079, 0.000, 0.000, -3211.264, 25.17, 0.90457, 0.10382, -0.29291, 0.29163,
 12:21:44.958,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:39.705, -0.491, -0.032, -0.912, 0.488, -58.411, -0.122, -177.946, 16.523, -153.127, 0.000, 0.000, -3211.264, 25.01, -0.12762, 0.22894, -0.9649, -0.01288,
 12:21:44.973,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.540, 0.904, 0.023, 1.325, 0.183, -10.62, 0, 1.478, -44.434, 35.068, 0.000, 0.000, -3211.264, 25.17, 0.90457, 0.10382, -0.29291, 0.29163,
 12:21:45.017,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.060, -0.586, -0.031, -0.913, 0.488, -60.974, -0.183, -177.88, 19.644, -153.259, 0.000, 0.000, -3211.264, 25.01, -0.12762, 0.22894, -0.9649, -0.01288,
 12:21:45.033,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.540, 0.913, 0.021, 1.324, 0.183, -7.812, 0, 1.478, -44.544, 35.057, 0.000, 0.000, -3211.264, 25.17, 0.90457, 0.10382, -0.29291, 0.29163,
 12:21:45.047,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.060, -0.625, -0.031, -0.854, 0.488, -64.27, -0.244, -177.803, 22.95, -153.364, 0.000, 0.000, -3211.264, 25.01, -0.12762, 0.22894, -0.9649, -0.01288,
 12:21:45.077,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.060, -0.662, -0.027, -0.833, 0.488, -60.486, -0.244, -177.715, 26.197, -153.457, 0.000, 0.000, -3211.264, 25.01, -0.12762, 0.22894, -0.9649, -0.01288,
 12:21:45.093,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.540, 0.913, 0.021, 1.324, 0.183, -5.249, 0, 1.478, -44.539, 35.057, 0.000, 0.000, -3211.264, 25.17, 0.88098, 0.1254, -0.35736, 0.28339,
 12:21:45.123,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.540, 0.911, 0.024, 1.323, 0.122, -1.465, 0, 1.472, -44.374, 35.063, 0.000, 0.000, -3211.264, 25.17, 0.88098, 0.1254, -0.35736, 0.28339,
 12:21:45.168,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.060, -0.697, -0.029, -0.811, 0.427, -60.791, -0.244, -177.621, 29.333, -153.534, 0.000, 0.000, -3211.264, 25.01, -0.12762, 0.22894, -0.9649, -0.01288,
 12:21:45.184,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.930, 0.91, 0.024, 1.321, 0.061, 0.488, 0, 1.456, -44.088, 35.068, 0.000, 0.000, -3211.264, 25.17, 0.88098, 0.1254, -0.35736, 0.28339,
 12:21:45.198,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.060, -0.755, -0.029, -0.785, 0.427, -61.462, -0.244, -177.517, 32.514, -153.589, 0.000, 0.000, -3211.264, 25.01, -0.12762, 0.22894, -0.9649, -0.01288,
 12:21:45.243,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.930, 0.906, 0.023, 1.322, 0.122, 3.784, 0, 1.439, -43.687, 35.079, 0.000, 0.000, -3211.264, 25.17, 0.88098, 0.1254, -0.35736, 0.28339,
 12:21:45.258,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.060, -0.791, -0.029, -0.738, 0.488, -61.768, -0.244, -177.396, 35.711, -153.633, 0.000, 0.000, -3211.264, 25.01, -0.12762, 0.22894, -0.9649, -0.01288,
 12:21:45.273,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.930, 0.895, 0.02, 1.323, -0.122, 5.859, 0, 1.417, -43.165, 35.096, 0.000, 0.000, -3211.264, 25.17, 0.88098, 0.1254, -0.35736, 0.28339,
 12:21:45.287,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.060, -0.815, -0.028, -0.708, 0.427, -60.303, -0.244, -177.264, 38.87, -153.649, 0.000, 0.000, -3211.264, 25.01, -0.33365, 0.20657, -0.91809, -0.05499,
 12:21:45.332,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.930, 0.891, 0.021, 1.323, -0.122, 8.484, 0, 1.39, -42.539, 35.112, 0.000, 0.000, -3211.264, 25.17, 0.88098, 0.1254, -0.35736, 0.28339,
 12:21:45.362,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.930, 0.875, 0.023, 1.326, -0.183, 11.414, 0, 1.362, -41.814, 35.134, 0.000, 0.000, -3211.264, 25.17, 0.88098, 0.1254, -0.35736, 0.28339,
 12:21:45.408,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.420, -0.846, -0.03, -0.68, 0.427, -60.059, -0.244, -177.122, 41.94, -153.649, 0.000, 0.000, -3211.264, 25.01, -0.33365, 0.20657, -0.91809, -0.05499,
 12:21:45.408,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.420, -0.911, -0.03, -0.643, 0.488, -63.171, -0.183, -176.951, 45.11, -153.616, 0.000, 0.000, -3211.264, 25.01, -0.33365, 0.20657, -0.91809, -0.05499,
 12:21:45.482,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.930, 0.86, 0.023, 1.325, -0.183, 13.489, 0, 1.329, -40.974, 35.162, 0.000, 0.000, -3211.264, 25.17, 0.88098, 0.1254, -0.35736, 0.28339,
 12:21:45.484,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.930, 0.854, 0.021, 1.326, -0.244, 14.832, 0, 1.291, -40.062, 35.189, 0.000, 0.000, -3211.264, 25.17, 0.88098, 0.1254, -0.35736, 0.28339,
 12:21:45.512,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.930, 0.831, 0.02, 1.328, -0.183, 16.296, 0, 1.258, -39.106, 35.217, 0.000, 0.000, -3211.264, 25.17, 0.89294, 0.11487, -0.32684, 0.28723,
 12:21:45.528,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.420, -0.919, -0.028, -0.577, 0.488, -59.998, -0.183, -176.748, 48.301, -153.55, 0.000, 0.000, -3211.264, 25.01, -0.33365, 0.20657, -0.91809, -0.05499,
 12:21:45.528,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.420, -0.944, -0.029, -0.558, 0.427, -58.96, -0.183, -176.523, 51.345, -153.463, 0.000, 0.000, -3211.264, 25.01, -0.33365, 0.20657, -0.91809, -0.05499,
 12:21:45.574,ef:e4:2c:bf:73:a9, 2015-01-01 00:28:59.930, 0.805, 0.021, 1.329, -0.183, 19.47, 0, 1.225, -38.046, 35.244, 0.000, 0.000, -3211.264, 25.17, 0.89294, 0.11487, -0.32684, 0.28723,
 12:21:45.590,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.420, -0.992, -0.028, -0.508, 0.427, -62.805, -0.244, -176.259, 54.437, -153.32, 0.000, 0.000, -3211.264, 25.01, -0.33365, 0.20657, -0.91809, -0.05499,
 12:21:45.634,ef:e4:2c:bf:73:a9, 2015-01-01 00:29:00.375, 0.797, 0.023, 1.327, -0.244, 19.958, 0, 1.187, -36.909, 35.272, 0.000, 0.000, -3211.264, 25.17, 0.89294, 0.11487, -0.32684, 0.28723,
 12:21:45.649,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.420, -1.011, -0.028, -0.449, 0.488, -62.866, -0.244, -175.924, 57.645, -153.094, 0.000, 0.000, -3211.264, 25.01, -0.33365, 0.20657, -0.91809, -0.05499,
 12:21:45.651,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.420, -1.012, -0.027, -0.402, 0.427, -58.472, -0.183, -175.534, 60.705, -152.82, 0.000, 0.000, -3211.264, 25.01, -0.33365, 0.20657, -0.91809, -0.05499,
 12:21:45.693,ef:e4:2c:bf:73:a9, 2015-01-01 00:29:00.375, 0.79, 0.022, 1.331, -0.305, 20.63, 0, 1.154, -35.777, 35.299, 0.000, 0.000, -3211.264, 25.17, 0.89294, 0.11487, -0.32684, 0.28723,
 12:21:45.709,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.420, -1.043, -0.028, -0.376, 0.488, -59.326, 0, -175.078, 63.688, -152.474, 0.000, 0.000, -3211.264, 25.01, -0.51813, 0.18039, -0.83118, -0.08966,
 12:21:45.723,ef:e4:2c:bf:73:a9, 2015-01-01 00:29:00.375, 0.746, 0.021, 1.332, -0.305, 22.4, 0, 1.115, -34.601, 35.332, 0.000, 0.000, -3211.264, 25.17, 0.89294, 0.11487, -0.32684, 0.28723,
 12:21:45.754,ef:e4:2c:bf:73:a9, 2015-01-01 00:29:00.375, 0.723, 0.02, 1.329, -0.305, 24.597, 0, 1.082, -33.327, 35.359, 0.000, 0.000, -3211.264, 25.17, 0.89294, 0.11487, -0.32684, 0.28723,
 12:21:45.767,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.805, -1.076, -0.027, -0.305, 0.549, -62.927, 0, -174.49, 66.78, -151.99, 0.000, 0.000, -3211.264, 25.01, -0.51813, 0.18039, -0.83118, -0.08966,
 12:21:45.827,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.805, -1.072, -0.026, -0.248, 0.366, -60.73, 0, -173.716, 69.895, -151.309, 0.000, 0.000, -3211.264, 25.01, -0.51813, 0.18039, -0.83118, -0.08966,
 12:21:45.843,ef:e4:2c:bf:73:a9, 2015-01-01 00:29:00.375, 0.717, 0.02, 1.328, -0.244, 23.987, 0, 1.049, -32.047, 35.387, 0.000, 0.000, -3211.264, 25.17, 0.89294, 0.11487, -0.32684, 0.28723,
 12:21:45.857,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.805, -1.061, -0.026, -0.206, 0.366, -57.434, 0, -172.727, 72.834, -150.414, 0.000, 0.000, -3211.264, 25.01, -0.51813, 0.18039, -0.83118, -0.08966,
 12:21:45.873,ef:e4:2c:bf:73:a9, 2015-01-01 00:29:00.375, 0.708, 0.022, 1.329, -0.305, 24.658, 0, 1.016, -30.8, 35.414, 0.000, 0.000, -3211.264, 25.17, 0.89294, 0.11487, -0.32684, 0.28723,
 12:21:45.887,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.805, -1.103, -0.027, -0.181, 0.488, -60.242, 0, -171.332, 75.762, -149.101, 0.000, 0.000, -3211.264, 25.01, -0.51813, 0.18039, -0.83118, -0.08966,
 12:21:45.933,ef:e4:2c:bf:73:a9, 2015-01-01 00:29:00.375, 0.645, 0.022, 1.329, -0.305, 27.1, 0, 0.989, -29.482, 35.442, 0.000, 0.000, -3211.264, 25.17, 0.92072, 0.08502, -0.23871, 0.29657,
 12:21:45.962,ef:e4:2c:bf:73:a9, 2015-01-01 00:29:00.760, 0.636, 0.019, 1.322, -0.366, 27.893, 0, 0.956, -28.065, 35.475, 0.000, 0.000, -3211.264, 25.17, 0.92072, 0.08502, -0.23871, 0.29657,
 12:21:45.978,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.805, -1.104, -0.025, -0.089, 0.549, -63.66, 0, -169.019, 78.871, -146.86, 0.000, 0.000, -3211.264, 25.01, -0.51813, 0.18039, -0.83118, -0.08966,
 12:21:46.008,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.805, -1.081, -0.028, -0.049, 0.427, -59.204, 0, -165.086, 81.865, -142.987, 0.000, 0.000, -3211.264, 25.01, -0.51813, 0.18039, -0.83118, -0.08966,
 12:21:46.068,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:40.805, -1.077, -0.024, -0.006, 0.427, -59.509, 0, -157.308, 84.65, -135.253, 0.000, 0.000, -3211.264, 25.01, -0.66745, 0.15332, -0.71915, -0.11716,
 12:21:46.082,ef:e4:2c:bf:73:a9, 2015-01-01 00:29:00.760, 0.63, 0.019, 1.321, -0.305, 26.917, 0, 0.923, -26.713, 35.502, 0.000, 0.000, -3211.264, 25.17, 0.92072, 0.08502, -0.23871, 0.29657,
 12:21:46.084,ef:e4:2c:bf:73:a9, 2015-01-01 00:29:00.760, 0.594, 0.019, 1.321, -0.305, 28.992, 0, 0.895, -25.367, 35.524, 0.000, 0.000, -3211.264, 25.17, 0.92072, 0.08502, -0.23871, 0.29657,
 12:21:46.113,ef:e4:2c:bf:73:a9, 2015-01-01 00:29:00.760, 0.543, 0.021, 1.314, -0.305, 31.372, 0, 0.868, -23.901, 35.552, 0.000, 0.000, -3211.264, 25.17, 0.92072, 0.08502, -0.23871, 0.29657,
 12:21:46.129,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:41.165, -1.115, -0.025, 0.038, 0.427, -64.209, 0, -132.742, 87.237, -110.654, 0.000, 0.000, -3211.264, 25.01, -0.66745, 0.15332, -0.71915, -0.11716,
 12:21:46.173,ef:e4:2c:bf:73:a9, 2015-01-01 00:29:00.760, 0.546, 0.021, 1.308, -0.305, 29.236, 0, 0.846, -22.434, 35.579, 0.000, 0.000, -3211.264, 25.17, 0.92072, 0.08502, -0.23871, 0.29657,
 12:21:46.188,c3:a3:c5:ed:f8:8e, 2015-01-01 00:31:41.165, -1.093, -0.024, 0.137, 0.488, -62.134, 0, -57.486, 87.621, -35.189, 0.000, 0.000, -3211.264, 25.01, -0.66745, 0.15332, -0.71915, -0.11716,
