Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Pressure(Pa),Height(m),Longitude(),Latitude(),GPS ground speed(km),Angle of course(°),GPS height(m),Number of satellites(),Position location(),Horizontal position(),Vertical position(),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 19:06:17.229,COM13, 2000-00-00 00:27:38.315, -0.091, -0.023, 1.015, -9.949, 2.686, 86.731, 2.802, 6.010, 113.698, -35.687, 5.613, -212.433, 31.28,,,,,,,,,,,,,,,,
 19:06:17.232,COM16, 2000-00-00 00:26:20.450, -0.027, 0.091, 1.007, 9.155, 8.118, 46.021, -2.411, -1.329, 1.126, -2.040, 25.567, -39.240, 31.34,,,,,,,,,,,,,,,,
 19:06:17.235,COM16, 2000-00-00 00:26:20.460, -0.027, 0.081, 0.993, -5.554, -3.540, 43.274, -2.466, -1.351, 1.549, -1.920, 25.520, -39.127, 31.34,,,,,,,,,,,,,,,,
 19:06:17.235,COM13, 2000-00-00 00:27:38.335, -0.060, -0.049, 0.952, -5.676, 4.333, 84.351, 2.807, 6.048, 115.400, -36.253, -0.387, -210.840, 31.27,,,,,,,,,,,,,,,,
 19:06:17.240,COM13, 2000-00-00 00:27:38.355, -0.083, 0.004, 1.065, -3.784, 2.563, 82.825, 2.851, 6.070, 117.070, -35.873, -5.847, -208.253, 31.26,,,,,,,,,,,,,,,,
 19:06:17.241,COM16, 2000-00-00 00:26:20.470, -0.023, 0.081, 0.993, -5.554, -3.540, 43.274, -2.516, -1.368, 1.967, -1.853, 25.480, -39.000, 31.34,,,,,,,,,,,,,,,,
 19:06:17.243,COM13, 2000-00-00 00:27:38.375, -0.046, 0.061, 1.031, -0.732, -0.183, 85.083, 2.955, 6.037, 118.762, -35.360, -12.000, -205.033, 31.27,,,,,,,,,,,,,,,,
 19:06:17.246,COM16, 2000-00-00 00:26:20.480, -0.023, 0.021, 1.007, -12.024, -8.850, 40.405, -2.631, -1.439, 2.351, -1.833, 25.447, -38.853, 31.34,,,,,,,,,,,,,,,,
 19:06:17.249,COM16, 2000-00-00 00:26:20.490, 0.091, 0.021, 1.007, -12.024, -8.850, 40.405, -2.747, -1.505, 2.736, -1.827, 25.413, -38.813, 31.34,,,,,,,,,,,,,,,,
 19:06:17.252,COM14, 2000-00-06 17:26:18.078, -0.017, -0.086, 1.073, 2.563, 0.427, 40.527, -0.742, -0.456, 31.937, -27.213, 36.773, -30.873, 31.49,,,,,,,,,,,,,,,,
 19:06:17.254,COM16, 2000-00-00 00:26:20.500, 0.091, -0.145, 0.991, 5.249, 1.587, 40.466, -2.686, -1.472, 3.109, -1.827, 25.407, -38.853, 31.31,,,,,,,,,,,,,,,,
 19:06:17.258,COM14, 2000-00-06 17:26:18.098, 0.027, -0.136, 0.987, 4.456, 0.671, 40.710, -0.720, -0.461, 32.750, -26.453, 36.847, -30.653, 31.48,,,,,,,,,,,,,,,,
 19:06:17.267,COM13, 2000-00-00 00:27:38.395, -0.061, 0.087, 0.997, -2.502, -3.418, 86.243, 3.049, 5.938, 120.487, -35.867, -17.360, -201.753, 31.26,,,,,,,,,,,,,,,,
 19:06:17.275,COM13, 2000-00-00 00:27:38.415, -0.021, 0.078, 0.920, -8.301, 0.183, 86.792, 3.060, 5.878, 122.223, -35.447, -23.100, -196.727, 31.30,,,,,,,,,,,,,,,,
 19:06:17.288,COM14, 2000-00-06 17:26:18.118, -0.013, -0.071, 0.944, 2.808, -1.221, 41.443, -0.703, -0.472, 33.569, -25.293, 37.040, -30.107, 31.49,,,,,,,,,,,,,,,,
 19:06:17.293,COM14, 2000-00-06 17:26:18.138, 0.070, -0.052, 0.969, 0.977, -0.854, 42.480, -0.714, -0.500, 34.409, -24.053, 37.113, -29.900, 31.48,,,,,,,,,,,,,,,,
 19:06:17.306,COM13, 2000-00-00 00:27:38.435, -0.072, 0.067, 0.976, -6.470, 3.540, 89.966, 3.071, 5.883, 124.008, -35.380, -27.567, -192.567, 31.32,,,,,,,,,,,,,,,,
 19:06:17.309,COM16, 2000-00-00 00:26:20.510, -0.027, -0.145, 0.991, 5.249, 1.587, 40.466, -2.637, -1.439, 3.488, -1.860, 25.380, -38.947, 31.31,,,,,,,,,,,,,,,,
 19:06:17.314,COM16, 2000-00-00 00:26:20.520, -0.027, -0.064, 0.973, 5.920, 4.578, 40.710, -2.582, -1.373, 3.862, -1.913, 25.320, -39.020, 31.31,,,,,,,,,,,,,,,,
 19:06:17.316,COM16, 2000-00-00 00:26:20.530, 0.066, -0.064, 0.973, 5.920, 4.578, 40.710, -2.527, -1.313, 4.230, -1.947, 25.267, -39.060, 31.31,,,,,,,,,,,,,,,,
 19:06:17.316,COM14, 2000-00-06 17:26:18.158, 0.053, -0.059, 0.908, 0.488, -1.892, 42.480, -0.753, -0.527, 35.261, -23.113, 37.127, -29.513, 31.49,,,,,,,,,,,,,,,,
 19:06:17.322,COM16, 2000-00-00 00:26:20.540, 0.066, -0.112, 0.990, -5.249, -6.714, 41.077, -2.582, -1.357, 4.603, -1.987, 25.260, -39.107, 31.34,,,,,,,,,,,,,,,,
 19:06:17.327,COM16, 2000-00-00 00:26:20.550, 0.071, -0.112, 0.990, -5.249, -6.714, 41.077, -2.642, -1.406, 4.977, -1.720, 25.267, -39.173, 31.34,,,,,,,,,,,,,,,,
 19:06:17.335,COM16, 2000-00-00 00:26:20.560, 0.071, -0.085, 1.037, -2.563, -0.916, 41.992, -2.681, -1.401, 5.367, -1.240, 25.553, -39.200, 31.34,,,,,,,,,,,,,,,,
 19:06:17.337,COM13, 2000-00-00 00:27:38.455, -0.076, -0.002, 1.000, -10.315, 6.165, 89.905, 3.038, 5.938, 125.815, -34.753, -32.620, -187.207, 31.29,,,,,,,,,,,,,,,,
 19:06:17.340,COM16, 2000-00-00 00:26:20.570, 0.031, -0.085, 1.037, -2.563, -0.916, 41.992, -2.714, -1.390, 5.762, -0.840, 25.447, -39.167, 31.34,,,,,,,,,,,,,,,,
 19:06:17.342,COM13, 2000-00-00 00:27:38.475, -0.063, 0.039, 0.976, -8.301, 4.761, 88.074, 3.010, 5.993, 127.590, -34.147, -37.327, -182.047, 31.29,,,,,,,,,,,,,,,,
 19:06:17.346,COM14, 2000-00-06 17:26:18.178, 0.029, -0.100, 1.119, 0.610, -2.136, 40.466, -0.791, -0.571, 36.090, -21.733, 37.327, -28.893, 31.52,,,,,,,,,,,,,,,,
 19:06:17.346,COM16, 2000-00-00 00:26:20.580, 0.031, -0.008, 0.935, 5.676, 4.578, 42.847, -2.670, -1.329, 6.169, -0.540, 25.367, -39.147, 31.34,,,,,,,,,,,,,,,,
 19:06:17.349,COM16, 2000-00-00 00:26:20.590, -0.038, -0.008, 0.935, 5.676, 4.578, 42.847, -2.620, -1.269, 6.570, -0.340, 25.913, -39.220, 31.34,,,,,,,,,,,,,,,,
 19:06:17.350,COM14, 2000-00-06 17:26:18.198, 0.078, -0.083, 0.985, 0.854, -1.526, 39.429, -0.829, -0.615, 36.887, -20.673, 37.533, -28.473, 31.49,,,,,,,,,,,,,,,,
 19:06:17.355,COM16, 2000-00-00 00:26:20.600, -0.038, 0.061, 1.067, -13.000, -6.653, 40.344, -2.752, -1.313, 6.954, -0.187, 26.367, -39.267, 31.33,,,,,,,,,,,,,,,,
 19:06:17.372,COM13, 2000-00-00 00:27:38.495, -0.063, 0.007, 1.036, -7.874, 4.211, 88.196, 3.005, 6.031, 129.359, -34.440, -41.493, -176.733, 31.28,,,,,,,,,,,,,,,,
 19:06:17.378,COM13, 2000-00-00 00:27:38.515, -0.085, -0.038, 1.012, -5.188, 1.343, 87.585, 3.032, 6.021, 131.116, -34.307, -45.040, -170.860, 31.21,,,,,,,,,,,,,,,,
 19:06:17.382,COM14, 2000-00-06 17:26:18.218, 0.082, -0.057, 1.071, 1.770, 0.183, 36.621, -0.857, -0.637, 37.645, -19.527, 36.767, -27.840, 31.45,,,,,,,,,,,,,,,,
 19:06:17.407,COM13, 2000-00-00 00:27:38.535, -0.050, -0.030, 1.005, -5.310, -0.183, 82.458, 3.054, 5.982, 132.797, -32.840, -48.773, -163.820, 31.26,,,,,,,,,,,,,,,,
 19:06:17.411,COM14, 2000-00-06 17:26:18.238, 0.018, -0.032, 0.960, 2.747, -0.793, 33.325, -0.857, -0.654, 38.342, -17.587, 36.047, -27.300, 31.50,,,,,,,,,,,,,,,,
 19:06:17.412,COM16, 2000-00-00 00:26:20.610, 0.027, 0.061, 1.067, -13.000, -6.653, 40.344, -2.884, -1.362, 7.328, -0.093, 26.713, -39.260, 31.33,,,,,,,,,,,,,,,,
 19:06:17.417,COM14, 2000-00-06 17:26:18.258, 0.024, -0.099, 1.006, 2.319, -0.427, 31.494, -0.851, -0.681, 38.990, -16.707, 35.173, -26.993, 31.49,,,,,,,,,,,,,,,,
 19:06:17.417,COM16, 2000-00-00 00:26:20.620, 0.027, -0.061, 1.026, -5.127, -5.920, 39.551, -2.933, -1.401, 7.690, -0.060, 26.993, -39.273, 31.28,,,,,,,,,,,,,,,,
 19:06:17.422,COM16, 2000-00-00 00:26:20.630, -0.072, -0.061, 1.026, -5.127, -5.920, 39.551, -2.983, -1.434, 8.053, -0.060, 26.907, -39.307, 31.28,,,,,,,,,,,,,,,,
 19:06:17.427,COM16, 2000-00-00 00:26:20.640, -0.072, 0.096, 0.975, 5.859, 5.859, 37.476, -2.922, -1.351, 8.383, -0.073, 26.873, -39.333, 31.32,,,,,,,,,,,,,,,,
 19:06:17.432,COM16, 2000-00-00 00:26:20.650, -0.015, 0.096, 0.975, 5.859, 5.859, 37.476, -2.856, -1.269, 8.707, -0.080, 26.847, -39.373, 31.32,,,,,,,,,,,,,,,,
 19:06:17.435,COM16, 2000-00-00 00:26:20.660, -0.015, 0.115, 0.981, -3.784, -4.028, 33.936, -2.878, -1.285, 8.998, -0.093, 27.107, -39.413, 31.30,,,,,,,,,,,,,,,,
 19:06:17.438,COM13, 2000-00-00 00:27:38.555, -0.051, 0.031, 0.997, -0.183, 0.488, 82.397, 3.142, 5.944, 134.445, -33.227, -50.753, -158.233, 31.26,,,,,,,,,,,,,,,,
 19:06:17.444,COM13, 2000-00-00 00:27:38.575, -0.045, 0.054, 1.000, -2.563, 0.061, 83.801, 3.230, 5.894, 136.121, -32.567, -53.113, -151.500, 31.23,,,,,,,,,,,,,,,,
 19:06:17.446,COM14, 2000-00-06 17:26:18.278, 0.021, -0.100, 0.993, 2.136, 0.488, 31.006, -0.851, -0.692, 39.617, -15.733, 34.647, -26.580, 31.45,,,,,,,,,,,,,,,,
 19:06:17.448,COM16, 2000-00-00 00:26:20.670, -0.015, 0.115, 0.981, -3.784, -4.028, 33.936, -2.900, -1.302, 9.283, -0.133, 27.267, -39.367, 31.30,,,,,,,,,,,,,,,,
 19:06:17.454,COM14, 2000-00-06 17:26:18.298, 0.036, -0.089, 1.025, 2.869, -1.221, 30.212, -0.857, -0.714, 40.226, -14.147, 33.927, -26.340, 31.48,,,,,,,,,,,,,,,,
 19:06:17.455,COM16, 2000-00-00 00:26:20.680, -0.015, -0.015, 1.020, -4.578, -5.798, 31.677, -2.928, -1.340, 9.542, -0.180, 27.380, -39.380, 31.33,,,,,,,,,,,,,,,,
 19:06:17.460,COM16, 2000-00-00 00:26:20.690, -0.021, -0.015, 1.020, -4.578, -5.798, 31.677, -2.961, -1.373, 9.805, 0.080, 27.487, -39.453, 31.33,,,,,,,,,,,,,,,,
 19:06:17.463,COM16, 2000-00-00 00:26:20.700, -0.021, -0.087, 1.008, 13.245, 9.949, 31.433, -2.813, -1.247, 10.052, 0.553, 27.587, -39.487, 31.35,,,,,,,,,,,,,,,,
 19:06:17.468,COM16, 2000-00-00 00:26:20.710, -0.029, -0.087, 1.008, 13.245, 9.949, 31.433, -2.670, -1.126, 10.311, 0.953, 27.673, -39.400, 31.35,,,,,,,,,,,,,,,,
 19:06:17.474,COM13, 2000-00-00 00:27:38.595, -0.064, 0.069, 0.965, -4.761, 0.244, 83.069, 3.274, 5.845, 137.785, -31.313, -54.913, -144.800, 31.29,,,,,,,,,,,,,,,,
 19:06:17.479,COM13, 2000-00-00 00:27:38.615, -0.021, 0.074, 0.977, -8.179, 2.441, 83.801, 3.257, 5.828, 139.466, -30.093, -56.873, -137.540, 31.28,,,,,,,,,,,,,,,,
 19:06:17.483,COM14, 2000-00-06 17:26:18.318, -0.003, -0.145, 0.887, 1.465, -1.038, 30.090, -0.862, -0.742, 40.831, -13.113, 32.980, -25.907, 31.45,,,,,,,,,,,,,,,,
 19:06:17.489,COM14, 2000-00-06 17:26:18.338, 0.085, -0.122, 1.078, 0.488, -0.488, 30.701, -0.906, -0.764, 41.435, -12.733, 32.273, -25.820, 31.47,,,,,,,,,,,,,,,,
 19:06:17.505,COM16, 2000-00-00 00:26:20.720, -0.029, 0.010, 0.988, -4.822, -3.784, 30.273, -2.708, -1.143, 10.563, 1.273, 27.767, -39.253, 31.33,,,,,,,,,,,,,,,,
 19:06:17.508,COM16, 2000-00-00 00:26:20.730, 0.032, 0.010, 0.988, -4.822, -3.784, 30.273, -2.741, -1.154, 10.816, 1.500, 27.827, -39.167, 31.33,,,,,,,,,,,,,,,,
 19:06:17.508,COM13, 2000-00-00 00:27:38.635, -0.087, 0.114, 0.988, -6.531, 3.784, 88.745, 3.268, 5.839, 141.218, -30.280, -57.120, -131.653, 31.27,,,,,,,,,,,,,,,,
 19:06:17.514,COM16, 2000-00-00 00:26:20.740, 0.032, -0.154, 0.971, -9.705, -9.521, 29.785, -2.834, -1.225, 11.069, 1.647, 27.840, -39.133, 31.31,,,,,,,,,,,,,,,,
 19:06:17.519,COM14, 2000-00-06 17:26:18.358, 0.030, -0.044, 0.875, 2.136, -1.892, 29.358, -0.945, -0.791, 42.039, -12.067, 30.953, -25.473, 31.48,,,,,,,,,,,,,,,,
 19:06:17.519,COM16, 2000-00-00 00:26:20.750, 0.021, -0.154, 0.971, -9.705, -9.521, 29.785, -2.928, -1.296, 11.327, 1.780, 27.813, -39.187, 31.31,,,,,,,,,,,,,,,,
 19:06:17.524,COM16, 2000-00-00 00:26:20.760, 0.021, -0.188, 1.030, 4.822, 4.700, 30.457, -2.878, -1.225, 11.585, 1.860, 27.807, -39.220, 31.33,,,,,,,,,,,,,,,,
 19:06:17.541,COM13, 2000-00-00 00:27:38.655, -0.072, -0.030, 1.010, -11.963, 2.747, 86.487, 3.203, 5.845, 142.965, -28.673, -57.493, -124.427, 31.25,,,,,,,,,,,,,,,,
 19:06:17.545,COM13, 2000-00-00 00:27:38.675, -0.041, 0.008, 0.952, -6.470, 3.723, 85.449, 3.186, 5.861, 144.684, -28.493, -57.320, -118.953, 31.30,,,,,,,,,,,,,,,,
 19:06:17.550,COM14, 2000-00-06 17:26:18.378, 0.042, -0.098, 1.103, 0.061, -0.671, 26.123, -0.978, -0.824, 42.594, -11.247, 30.307, -25.533, 31.49,,,,,,,,,,,,,,,,
 19:06:17.555,COM14, 2000-00-06 17:26:18.398, 0.119, -0.051, 0.991, 0.366, 0.549, 24.414, -1.033, -0.829, 43.094, -10.947, 29.120, -25.433, 31.49,,,,,,,,,,,,,,,,
 19:06:17.559,COM16, 2000-00-00 00:26:20.770, -0.030, -0.188, 1.030, 4.822, 4.700, 30.457, -2.834, -1.154, 11.843, 1.887, 27.847, -39.187, 31.33,,,,,,,,,,,,,,,,
 19:06:17.565,COM16, 2000-00-00 00:26:20.780, -0.030, 0.113, 0.965, 1.099, 0.671, 30.273, -2.829, -1.126, 12.096, 1.913, 27.847, -39.173, 31.34,,,,,,,,,,,,,,,,
 19:06:17.570,COM16, 2000-00-00 00:26:20.790, -0.059, 0.113, 0.965, 1.099, 0.671, 30.273, -2.813, -1.093, 12.349, 1.940, 27.807, -39.193, 31.34,,,,,,,,,,,,,,,,
 19:06:17.573,COM16, 2000-00-00 00:26:20.800, -0.059, 0.022, 0.997, -11.597, -8.423, 26.245, -2.922, -1.154, 12.563, 1.920, 27.740, -39.193, 31.33,,,,,,,,,,,,,,,,
 19:06:17.574,COM13, 2000-00-00 00:27:38.695, -0.124, 0.006, 1.059, -6.958, 3.174, 85.083, 3.181, 5.878, 146.393, -27.013, -57.253, -112.213, 31.29,,,,,,,,,,,,,,,,
 19:06:17.579,COM16, 2000-00-00 00:26:20.810, -0.049, 0.022, 0.997, -11.597, -8.423, 26.245, -3.032, -1.214, 12.766, 1.887, 27.687, -39.220, 31.33,,,,,,,,,,,,,,,,
 19:06:17.580,COM13, 2000-00-00 00:27:38.715, -0.013, -0.043, 1.039, -3.357, -1.160, 82.886, 3.224, 5.823, 148.063, -25.707, -56.453, -105.607, 31.25,,,,,,,,,,,,,,,,
 19:06:17.585,COM14, 2000-00-06 17:26:18.418, 0.000, -0.028, 1.032, 3.235, 0.244, 21.362, -1.044, -0.835, 43.555, -9.893, 28.113, -25.327, 31.49,,,,,,,,,,,,,,,,
 19:06:17.590,COM16, 2000-00-00 00:26:20.820, -0.049, 0.007, 1.044, 1.770, 2.625, 25.024, -3.005, -1.165, 12.953, 1.833, 27.653, -39.253, 31.34,,,,,,,,,,,,,,,,
 19:06:17.591,COM14, 2000-00-06 17:26:18.438, 0.019, -0.128, 0.986, 2.747, 1.587, 19.836, -1.033, -0.835, 43.962, -10.007, 26.733, -25.407, 31.45,,,,,,,,,,,,,,,,
 19:06:17.592,COM16, 2000-00-00 00:26:20.830, 0.004, 0.007, 1.044, 1.770, 2.625, 25.024, -2.972, -1.110, 13.134, 1.773, 27.627, -39.347, 31.34,,,,,,,,,,,,,,,,
 19:06:17.598,COM16, 2000-00-00 00:26:20.840, 0.004, 0.114, 0.946, 7.568, 4.883, 22.339, -2.884, -1.038, 13.288, 1.720, 27.613, -39.480, 31.33,,,,,,,,,,,,,,,,
 19:06:17.604,COM16, 2000-00-00 00:26:20.850, -0.082, 0.114, 0.946, 7.568, 4.883, 22.339, -2.785, -0.967, 13.442, 1.660, 27.613, -39.493, 31.33,,,,,,,,,,,,,,,,
 19:06:17.610,COM16, 2000-00-00 00:26:20.860, -0.082, -0.042, 0.990, -2.075, -5.188, 20.020, -2.791, -1.000, 13.574, 1.600, 27.620, -39.433, 31.32,,,,,,,,,,,,,,,,
 19:06:17.610,COM13, 2000-00-00 00:27:38.735, -0.046, 0.080, 1.011, 0.000, -2.563, 83.374, 3.329, 5.729, 149.727, -25.080, -55.420, -100.213, 31.29,,,,,,,,,,,,,,,,
 19:06:17.612,COM16, 2000-00-00 00:26:20.870, 0.008, -0.042, 0.990, -2.075, -5.188, 20.020, -2.791, -1.027, 13.700, 1.560, 27.613, -39.447, 31.32,,,,,,,,,,,,,,,,
 19:06:17.618,COM13, 2000-00-00 00:27:38.755, -0.029, 0.104, 0.918, -5.310, -1.404, 84.351, 3.373, 5.641, 151.414, -23.487, -53.700, -93.987, 31.26,,,,,,,,,,,,,,,,
 19:06:17.622,COM14, 2000-00-06 17:26:18.458, 0.023, -0.164, 0.954, 3.296, 0.000, 19.592, -1.022, -0.829, 44.357, -9.387, 25.480, -25.447, 31.48,,,,,,,,,,,,,,,,
 19:06:17.648,COM13, 2000-00-00 00:27:38.775, -0.059, 0.073, 0.943, -7.080, 4.150, 86.670, 3.378, 5.636, 153.138, -22.653, -52.047, -88.713, 31.30,,,,,,,,,,,,,,,,
 19:06:17.653,COM14, 2000-00-06 17:26:18.478, 0.071, -0.083, 1.006, -0.732, 0.610, 19.226, -1.055, -0.835, 44.742, -8.907, 24.307, -25.720, 31.46,,,,,,,,,,,,,,,,
 19:06:17.658,COM16, 2000-00-00 00:26:20.880, 0.008, -0.139, 1.045, -2.686, -1.587, 19.775, -2.807, -1.016, 13.821, 1.513, 27.600, -39.480, 31.29,,,,,,,,,,,,,,,,
 19:06:17.660,COM14, 2000-00-06 17:26:18.498, 0.067, -0.067, 0.988, 0.000, -1.038, 18.799, -1.121, -0.846, 45.121, -8.667, 23.240, -25.880, 31.49,,,,,,,,,,,,,,,,
 19:06:17.663,COM16, 2000-00-00 00:26:20.890, -0.008, -0.139, 1.045, -2.686, -1.587, 19.775, -2.823, -1.011, 13.942, 1.447, 27.587, -39.473, 31.29,,,,,,,,,,,,,,,,
 19:06:17.667,COM16, 2000-00-00 00:26:20.900, -0.008, -0.115, 0.988, 10.437, 8.545, 19.348, -2.714, -0.906, 14.057, 1.387, 27.600, -39.500, 31.32,,,,,,,,,,,,,,,,
 19:06:17.671,COM16, 2000-00-00 00:26:20.910, -0.005, -0.115, 0.988, 10.437, 8.545, 19.348, -2.604, -0.797, 14.167, 1.647, 27.607, -39.520, 31.32,,,,,,,,,,,,,,,,
 19:06:17.677,COM16, 2000-00-00 00:26:20.920, -0.005, 0.004, 0.979, -5.615, -2.686, 18.860, -2.659, -0.807, 14.288, 2.153, 27.607, -39.500, 31.33,,,,,,,,,,,,,,,,
 19:06:17.679,COM13, 2000-00-00 00:27:38.795, -0.072, 0.031, 1.014, -10.803, 4.761, 85.754, 3.318, 5.669, 154.863, -21.353, -49.873, -83.173, 31.26,,,,,,,,,,,,,,,,
 19:06:17.684,COM13, 2000-00-00 00:27:38.815, -0.069, 0.016, 1.020, -7.019, 3.723, 86.731, 3.296, 5.691, 156.599, -21.467, -47.673, -80.080, 31.24,,,,,,,,,,,,,,,,
 19:06:17.690,COM14, 2000-00-06 17:26:18.518, 0.059, -0.070, 0.986, 0.732, -1.526, 17.273, -1.170, -0.884, 45.483, -8.527, 22.560, -26.213, 31.49,,,,,,,,,,,,,,,,
 19:06:17.697,COM14, 2000-00-06 17:26:18.538, 0.049, -0.047, 0.976, 0.977, 0.793, 15.503, -1.203, -0.906, 45.813, -8.373, 21.840, -26.500, 31.49,,,,,,,,,,,,,,,,
 19:06:17.711,COM16, 2000-00-00 00:26:20.930, 0.015, 0.004, 0.979, -5.615, -2.686, 18.860, -2.708, -0.813, 14.420, 2.580, 27.560, -39.427, 31.33,,,,,,,,,,,,,,,,
 19:06:17.714,COM13, 2000-00-00 00:27:38.835, -0.052, 0.009, 1.016, -9.460, 1.587, 85.266, 3.257, 5.680, 158.313, -19.960, -45.860, -74.793, 31.29,,,,,,,,,,,,,,,,
 19:06:17.716,COM16, 2000-00-00 00:26:20.940, 0.015, 0.002, 0.993, -13.611, -11.536, 17.334, -2.840, -0.906, 14.535, 2.313, 27.500, -39.380, 31.30,,,,,,,,,,,,,,,,
 19:06:17.721,COM13, 2000-00-00 00:27:38.855, -0.071, -0.051, 0.988, -4.456, 1.221, 83.679, 3.263, 5.652, 159.999, -19.647, -43.353, -71.393, 31.26,,,,,,,,,,,,,,,,
 19:06:17.721,COM16, 2000-00-00 00:26:20.950, -0.011, 0.002, 0.993, -13.611, -11.536, 17.334, -2.966, -1.005, 14.650, 2.707, 27.420, -39.373, 31.30,,,,,,,,,,,,,,,,
 19:06:17.724,COM14, 2000-00-06 17:26:18.558, 0.071, 0.034, 1.125, 0.732, 0.732, 12.390, -1.225, -0.912, 46.088, -8.573, 21.167, -26.700, 31.45,,,,,,,,,,,,,,,,
 19:06:17.727,COM16, 2000-00-00 00:26:20.960, -0.011, -0.029, 1.025, 5.920, 4.578, 16.235, -2.895, -0.945, 14.755, 2.987, 27.353, -39.320, 31.32,,,,,,,,,,,,,,,,
 19:06:17.730,COM16, 2000-00-00 00:26:20.970, -0.094, -0.029, 1.025, 5.920, 4.578, 16.235, -2.829, -0.879, 14.865, 3.200, 27.347, -39.160, 31.32,,,,,,,,,,,,,,,,
 19:06:17.731,COM14, 2000-00-06 17:26:18.578, 0.055, -0.059, 0.977, 2.991, 0.671, 10.498, -1.219, -0.912, 46.318, -8.380, 20.307, -27.060, 31.45,,,,,,,,,,,,,,,,
 19:06:17.749,COM13, 2000-00-00 00:27:38.875, -0.004, 0.021, 1.049, -2.563, -1.648, 81.543, 3.318, 5.587, 161.642, -18.353, -40.707, -67.387, 31.30,,,,,,,,,,,,,,,,
 19:06:17.755,COM13, 2000-00-00 00:27:38.895, -0.079, 0.124, 0.943, -3.235, -0.916, 83.862, 3.373, 5.510, 163.306, -17.800, -38.233, -64.020, 31.29,,,,,,,,,,,,,,,,
 19:06:17.760,COM14, 2000-00-06 17:26:18.598, 0.040, -0.082, 1.038, 1.648, 1.221, 11.047, -1.203, -0.917, 46.533, -8.220, 19.773, -27.580, 31.49,,,,,,,,,,,,,,,,
 19:06:17.766,COM16, 2000-00-00 00:26:20.980, -0.094, 0.179, 1.006, 7.385, 6.775, 13.489, -2.741, -0.797, 14.936, 3.353, 27.353, -38.953, 31.34,,,,,,,,,,,,,,,,
 19:06:17.772,COM16, 2000-00-00 00:26:20.990, 0.024, 0.179, 1.006, 7.385, 6.775, 13.489, -2.648, -0.709, 15.007, 3.487, 27.380, -38.747, 31.34,,,,,,,,,,,,,,,,
 19:06:17.774,COM16, 2000-00-00 00:26:21.000, 0.024, 0.063, 1.001, -4.272, -4.944, 10.559, -2.670, -0.747, 15.057, 3.580, 27.427, -38.613, 31.34,,,,,,,,,,,,,,,,
 19:06:17.780,COM16, 2000-00-00 00:26:21.010, 0.088, 0.063, 1.001, -4.272, -4.944, 10.559, -2.686, -0.780, 15.112, 3.653, 27.433, -38.573, 31.34,,,,,,,,,,,,,,,,
 19:06:17.786,COM16, 2000-00-00 00:26:21.020, 0.088, -0.220, 0.975, 0.000, -1.648, 10.620, -2.664, -0.786, 15.172, 3.693, 27.413, -38.580, 31.34,,,,,,,,,,,,,,,,
 19:06:17.787,COM13, 2000-00-00 00:27:38.915, 0.000, -0.005, 0.989, -7.751, 1.770, 82.397, 3.362, 5.471, 164.965, -15.873, -35.253, -60.253, 31.30,,,,,,,,,,,,,,,,
 19:06:17.792,COM14, 2000-00-06 17:26:18.618, 0.031, -0.030, 0.781, 1.221, -0.671, 10.864, -1.203, -0.928, 46.747, -8.160, 18.953, -28.007, 31.49,,,,,,,,,,,,,,,,
 19:06:17.799,COM14, 2000-00-06 17:26:18.638, 0.107, -0.080, 1.128, -1.099, -0.061, 8.667, -1.230, -0.956, 46.945, -8.013, 18.693, -28.400, 31.48,,,,,,,,,,,,,,,,
 19:06:17.818,COM13, 2000-00-00 00:27:38.935, -0.101, 0.051, 0.928, -4.639, 5.493, 83.435, 3.373, 5.504, 166.635, -14.887, -32.827, -57.013, 31.26,,,,,,,,,,,,,,,,
 19:06:17.824,COM13, 2000-00-00 00:27:38.955, -0.034, 0.037, 1.064, -5.493, 4.456, 83.374, 3.384, 5.537, 168.305, -13.860, -29.793, -54.427, 31.26,,,,,,,,,,,,,,,,
 19:06:17.829,COM14, 2000-00-06 17:26:18.658, 0.075, -0.062, 0.946, 0.000, -0.732, 8.057, -1.269, -0.983, 47.109, -8.000, 18.247, -28.767, 31.47,,,,,,,,,,,,,,,,
 19:06:17.835,COM14, 2000-00-06 17:26:18.678, 0.056, -0.105, 1.193, 1.343, 0.366, 7.629, -1.291, -1.016, 47.263, -8.153, 17.860, -29.240, 31.48,,,,,,,,,,,,,,,,
 19:06:17.836,COM16, 2000-00-00 00:26:21.030, 0.021, -0.220, 0.975, 0.000, -1.648, 10.620, -2.659, -0.791, 15.233, 3.727, 27.407, -38.613, 31.34,,,,,,,,,,,,,,,,
 19:06:17.840,COM16, 2000-00-00 00:26:21.040, 0.021, 0.065, 1.028, 8.545, 4.944, 11.658, -2.560, -0.736, 15.304, 3.767, 27.387, -38.620, 31.33,,,,,,,,,,,,,,,,
